Source Table Name,Start Date,End Date,Quantity,Revenue [multi-ccy],Currency (use),Country,BN Identifier,epub ISBN,Paperback ISBN,Apple Identifier,ASIN,KDP - Royalty Type, KDP - Transaction Type,List Price [multi-ccy],ISBN Hardcover (use),Unit revenue,Revenue [USD],Title,Author,Imprint,Sale Date
Nook,6/1/15,6/30/15,1,1.94,USD,US,2940151448482,9781620159828,,,,,,2.99,,1.94,1.94,"The Widow's Game, Another Horrific Adventure of Maddie Holliday Von Stark",,Forsaken,6/8/15
Nook,6/1/15,6/30/15,2,7.78,USD,US,2940151419215,9781620159873,,,,,,5.99,,3.89,7.78,Too Clever By Half,,Booktrope,6/8/15
Nook,6/1/15,6/30/15,1,3.89,USD,US,2940149952182,9781620157053,,,,,,5.99,,3.89,3.89,Uncharted Territory,,Booktrope,6/8/15
Nook,6/1/15,6/30/15,1,2.59,USD,US,2940151652148,9781620157985,,,,,,3.99,,2.59,2.59,Guessing at Normal,,Booktrope,6/9/15
Nook,6/1/15,6/30/15,1,4.54,USD,US,2940149662463,9781620153093,,,,,,6.99,,4.54,4.54,Harm None,,Booktrope,6/9/15
Nook,6/1/15,6/30/15,1,2.59,USD,US,2940151532532,9781513701202,,,,,,3.99,,2.59,2.59,Rules for Reforming a Rake,,Booktrope,6/9/15
Nook,6/1/15,6/30/15,1,2.59,USD,US,2940150185067,9781620156711,,,,,,3.99,,2.59,2.59,The Duke Im Going to Marry,,Booktrope,6/9/15
Nook,6/1/15,6/30/15,1,3.89,USD,US,2940151419215,9781620159873,,,,,,5.99,,3.89,3.89,Too Clever By Half,,Booktrope,6/9/15
Nook,6/1/15,6/30/15,1,0.4,USD,US,2940151558600,9781620158661,,,,,,0.99,,0.4,0.4,Unexpected Chances,,Booktrope,6/9/15
Nook,6/1/15,6/30/15,1,1.94,USD,US,2940013152854,9781620150269,,,,,,2.99,,1.94,1.94,A Kingdom's Possession,,Booktrope,6/10/15
Nook,6/1/15,6/30/15,1,2.59,USD,US,2940151273497,9781620158548,,,,,,3.99,,2.59,2.59,Crossover,,Booktrope,6/10/15
Nook,6/1/15,6/30/15,1,2.59,USD,US,2940151561518,9781620159859,,,,,,3.99,,2.59,2.59,Downcast,,Booktrope,6/10/15
Nook,6/1/15,6/30/15,1,2.59,USD,US,2940151276085,9781620155240,,,,,,3.99,,2.59,2.59,First of Spring,,Booktrope Editions,6/10/15
Nook,6/1/15,6/30/15,1,4.54,USD,US,2940149662463,9781620153093,,,,,,6.99,,4.54,4.54,Harm None,,Booktrope,6/10/15
Nook,6/1/15,6/30/15,1,1.94,USD,US,2940150661530,9781620154557,,,,,,2.99,,1.94,1.94,Heart of a Rocky,,Booktrope,6/10/15
Nook,6/1/15,6/30/15,1,2.59,USD,US,2940151532532,9781513701202,,,,,,3.99,,2.59,2.59,Rules for Reforming a Rake,,Booktrope,6/10/15
Nook,6/1/15,6/30/15,2,1.6,USD,US,2940151389822,9781620159897,,,,,,1.99,,0.8,1.6,Saving London,,Booktrope,6/10/15
Nook,6/1/15,6/30/15,1,2.59,USD,US,2940148388548,9781620152690,,,,,,3.99,,2.59,2.59,The Dark Light of Day,,Booktrope,6/10/15
Nook,6/1/15,6/30/15,1,2.59,USD,US,2940150719835,9781620156117,,,,,,3.99,,2.59,2.59,The Old Cape Teapot,,Booktrope,6/10/15
Nook,6/1/15,6/30/15,3,11.67,USD,US,2940151419215,9781620159873,,,,,,5.99,,3.89,11.67,Too Clever By Half,,Booktrope,6/10/15
Nook,6/1/15,6/30/15,1,3.24,USD,US,2940151252423,9781620154106,,,,,,4.99,,3.24,3.24,A Decent Woman,,Booktrope,6/11/15
Nook,6/1/15,6/30/15,1,2.59,USD,US,2940149244492,9781620154243,,,,,,3.99,,2.59,2.59,Last Impressions,,Booktrope,6/11/15
Nook,6/1/15,6/30/15,1,2.15,GBP,GB,2940151273473,9781620159330,,,,,,2.13,,2.15,2.15,No Rest for the Wicked,,Forsaken,6/11/15
Nook,6/1/15,6/30/15,1,2.59,USD,US,2940151389525,9781620159057,,,,,,3.99,,2.59,2.59,Shades of Blue,,Booktrope,6/11/15
Nook,6/1/15,6/30/15,1,2.59,USD,US,2940150183667,9781620156834,,,,,,3.99,,2.59,2.59,Summer Champagne,,Booktrope,6/11/15
Nook,6/1/15,6/30/15,1,2.59,USD,US,2940148388548,9781620152690,,,,,,3.99,,2.59,2.59,The Dark Light of Day,,Booktrope,6/11/15
Nook,6/1/15,6/30/15,1,3.89,USD,US,2940151419215,9781620159873,,,,,,5.99,,3.89,3.89,Too Clever By Half,,Booktrope,6/11/15
Nook,6/1/15,6/30/15,1,0.4,USD,US,2940013908055,9781620150467,,,,,,0.99,,0.4,0.4,Tumbleweed,,Booktrope Editions,6/11/15
Nook,6/1/15,6/30/15,1,3.24,USD,US,2940149764976,9781620154168,,,,,,4.99,,3.24,3.24,Zeus Is Dead: A Monstrously Inconvenient Adventure,,Booktrope,6/11/15
Nook,6/1/15,6/30/15,1,1.94,USD,US,2940149726790,9781620154700,,,,,,2.99,,1.94,1.94,Blue Midnight,,Booktrope,6/12/15
Nook,6/1/15,6/30/15,1,3.24,USD,US,2940149744619,9781620154748,,,,,,4.99,,3.24,3.24,Dangled Carat,,Booktrope,6/12/15
Nook,6/1/15,6/30/15,1,2.59,USD,US,2940151561518,9781620159859,,,,,,3.99,,2.59,2.59,Downcast,,Booktrope,6/12/15
Nook,6/1/15,6/30/15,1,2.59,USD,US,2940149244492,9781620154243,,,,,,3.99,,2.59,2.59,Last Impressions,,Booktrope,6/12/15
Nook,6/1/15,6/30/15,1,2.59,USD,US,2940151566346,9781513700106,,,,,,3.99,,2.59,2.59,Licentious,,Entice by Booktrope,6/12/15
Nook,6/1/15,6/30/15,1,2.59,USD,US,2940149665174,9781620155141,,,,,,3.99,,2.59,2.59,Our Second Chance,,Booktrope,6/12/15
Nook,6/1/15,6/30/15,1,0.4,USD,US,2940148467137,9781620152379,,,,,,0.99,,0.4,0.4,Riverstar,,Booktrope,6/12/15
Nook,6/1/15,6/30/15,1,0.8,USD,US,2940151389822,9781620159897,,,,,,1.99,,0.8,0.8,Saving London,,Booktrope,6/12/15
Nook,6/1/15,6/30/15,1,2.59,USD,US,2940151389525,9781620159057,,,,,,3.99,,2.59,2.59,Shades of Blue,,Booktrope,6/12/15
Nook,6/1/15,6/30/15,1,2.59,USD,US,2940150183667,9781620156834,,,,,,3.99,,2.59,2.59,Summer Champagne,,Booktrope,6/12/15
