wp_id,attachment_id,fieldname,url
29737,39828,book_final_pdf,https://teamtrope.com/wp-content/uploads/2015/04/9781620157145_txt.pdf
29735,32182,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2015/02/01-Future-upon-Him-5-x-8-upload.doc
29287,32304,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2015/02/Underwater-Secrets.docx
29287,37640,book_manuscript_edited,https://teamtrope.com/wp-content/uploads/2015/03/Underwater-SecretsFINAL.docx
29287,40120,book_manuscript_proofed,https://teamtrope.com/wp-content/uploads/2015/04/Underwater-Secrets-Final-Proofread-Version.docx
29287,43222,book_layout_upload,https://teamtrope.com/wp-content/uploads/2015/04/underwatersecrets-vcw-043015.pdf
29287,43243,book_stock_cover_image,https://teamtrope.com/wp-content/uploads/2015/04/UnderwaterCover.jpg
29287,32770,book_cover_concept,https://teamtrope.com/wp-content/uploads/2015/02/288_0.137345001423322592_underwatersecrets1.0.jpg
29287,43673,book_ebook_front_cover,https://teamtrope.com/wp-content/uploads/2015/05/UnderwaterSecretsebook.jpg
29287,43674,book_createspace_cover,https://teamtrope.com/wp-content/uploads/2015/05/Underwater_Secrets_CS.pdf
29287,43675,book_lightning_source_cover,https://teamtrope.com/wp-content/uploads/2015/05/9781620157718-cvr.pdf
29287,43676,book_alternative_cover_template,https://teamtrope.com/wp-content/uploads/2015/05/
29287,43375,book_final_manuscript_pdf,https://teamtrope.com/wp-content/uploads/2015/05/underwatersecrets-vcw-050115.pdf
29287,43376,book_final_doc_file,https://teamtrope.com/wp-content/uploads/2015/05/underwatersecrets-vcw-050115.docx
29287,43798,book_final_mobi,https://teamtrope.com/wp-content/uploads/2015/05/Underwater-Secrets.mobi
29287,43799,book_final_epub,https://teamtrope.com/wp-content/uploads/2015/05/Underwater-Secrets.epub
29287,43800,book_final_pdf,https://teamtrope.com/wp-content/uploads/2015/05/9781620157718_txt.pdf
29281,44122,book_cover_concept,https://teamtrope.com/wp-content/uploads/2015/05/LouiseEdwardsLOTbookmockup1.jpg
29277,33202,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2015/02/359_0.188835001421872912_online-ethics-101-editsr1.docx
29277,34506,book_manuscript_edited,https://teamtrope.com/wp-content/uploads/2015/02/Kindness-Wins-Proofed-with-Formatting-Changes_BRfinal3.docx
29277,34508,book_manuscript_proofed,https://teamtrope.com/wp-content/uploads/2015/02/Kindness-Wins-Proofed-with-Formatting-Changes_BRfinal3.docx
29277,36685,book_layout_upload,https://teamtrope.com/wp-content/uploads/2015/03/onlineethics101-vcw-031615.pdf
29277,33735,book_cover_concept,https://teamtrope.com/wp-content/uploads/2015/02/Kindness-Wins-Cover.jpg
29277,37842,book_ebook_front_cover,https://teamtrope.com/wp-content/uploads/2015/03/amazon1.jpg
29277,37843,book_createspace_cover,https://teamtrope.com/wp-content/uploads/2015/03/createspace1.pdf
29277,37844,book_lightning_source_cover,https://teamtrope.com/wp-content/uploads/2015/03/9781620158883-cvr.pdf
29277,37845,book_alternative_cover_template,https://teamtrope.com/wp-content/uploads/2015/03/
29277,37614,book_final_manuscript_pdf,https://teamtrope.com/wp-content/uploads/2015/03/kindnesswins-vcw-032415.pdf
29277,37615,book_final_doc_file,https://teamtrope.com/wp-content/uploads/2015/03/kindnesswins-vcw-032415.docx
29277,38469,book_final_mobi,https://teamtrope.com/wp-content/uploads/2015/03/Kindness-Wins.mobi
29277,38470,book_final_epub,https://teamtrope.com/wp-content/uploads/2015/03/Kindness-Wins.epub
29277,38471,book_final_pdf,https://teamtrope.com/wp-content/uploads/2015/03/kindnesswins-color.pdf
29008,43063,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2015/04/An-Inarticulate-Sea-Draft-3.docx
29006,29650,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2014/12/1-4-15-knocking-box2.docx
29006,30807,book_manuscript_edited,https://teamtrope.com/wp-content/uploads/2015/01/1-20-15-THE-KNOCKING-BOX-ready-for-proofreading.docx
29006,32854,book_manuscript_proofed,https://teamtrope.com/wp-content/uploads/2015/02/2-8-15-Knocking-Box-FINAL.docx
29006,33063,book_layout_upload,https://teamtrope.com/wp-content/uploads/2015/02/the-knocking-box.pdf
29006,33253,book_cover_concept,https://teamtrope.com/wp-content/uploads/2015/02/TheKnockingBoxV2b.jpg
29006,33375,book_ebook_front_cover,https://teamtrope.com/wp-content/uploads/2015/02/TheKnockingBox1650X2250.jpg
29006,33376,book_alternative_cover_template,https://teamtrope.com/wp-content/uploads/2015/02/
29006,33372,book_final_manuscript_pdf,https://teamtrope.com/wp-content/uploads/2015/02/the-knocking-box.pdf
29006,33747,book_final_mobi,https://teamtrope.com/wp-content/uploads/2015/02/the-knocking-box.mobi
29006,33748,book_final_epub,https://teamtrope.com/wp-content/uploads/2015/02/the-knocking-box.epub
29006,33749,book_final_pdf,https://teamtrope.com/wp-content/uploads/2015/02/the-knocking-box.pdf
29001,39563,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2015/04/Too-Clever-By-Half-4-3.docx
29001,40128,book_manuscript_edited,https://teamtrope.com/wp-content/uploads/2015/04/Too-Clever-By-Half_forProofing.docx
29001,44062,book_stock_cover_image,https://teamtrope.com/wp-content/uploads/2014/12/Too-Clever-by-Half.zip
29001,43166,book_cover_concept,https://teamtrope.com/wp-content/uploads/2015/04/tcbh.jpg
28987,29731,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2015/01/ValentinesSeahorse_booktrope.docx
28987,30459,book_manuscript_edited,https://teamtrope.com/wp-content/uploads/2015/01/ValentinesSeahorse_booktrope_04_final.docx
28987,31945,book_manuscript_proofed,https://teamtrope.com/wp-content/uploads/2015/01/ValentinesSeahorse_Booktrop_Final_Formatted.docx
28987,32428,book_layout_upload,https://teamtrope.com/wp-content/uploads/2015/02/valentines-seahorse.pdf
28987,31548,book_cover_concept,https://teamtrope.com/wp-content/uploads/2015/01/valentine-seahorse-01.jpg
28987,32552,book_ebook_front_cover,https://teamtrope.com/wp-content/uploads/2015/02/valentine-seahorse-01.jpg
28987,32553,book_alternative_cover_template,https://teamtrope.com/wp-content/uploads/2015/02/
28987,38230,book_final_mobi,https://teamtrope.com/wp-content/uploads/2014/12/the-music-book.mobi
28987,38229,book_final_epub,https://teamtrope.com/wp-content/uploads/2014/12/the-music-book.epub
28964,30005,book_cover_concept,https://teamtrope.com/wp-content/uploads/2015/01/Ravel3.3.jpg
28951,29791,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2015/01/The-Daring-Assignment_VictoriaBrightmanuscript.docx
28951,29794,book_manuscript_edited,https://teamtrope.com/wp-content/uploads/2015/01/The-Daring-Assignment_VictoriaBrightmanuscript.docx
28951,32389,book_manuscript_proofed,https://teamtrope.com/wp-content/uploads/2015/02/The-Daring-Assignment_VictoriaBrightmanuscript.docx
28951,33523,book_layout_upload,https://teamtrope.com/wp-content/uploads/2015/02/thedaringassignment-vcw-021615.pdf
28951,30873,book_stock_cover_image,https://teamtrope.com/wp-content/uploads/2014/12/shutterstock_183281027.jpg
28951,29984,book_cover_concept,https://teamtrope.com/wp-content/uploads/2015/01/630_0.450537001420835926_da6x9.jpg
28951,34151,book_ebook_front_cover,https://teamtrope.com/wp-content/uploads/2015/02/Ebook-daringassignemntbt.jpg
28951,34152,book_createspace_cover,https://teamtrope.com/wp-content/uploads/2015/02/thedaringassignment-createspace1.pdf
28951,34153,book_lightning_source_cover,https://teamtrope.com/wp-content/uploads/2015/02/9781620157107-cvr1.pdf
28951,34154,book_alternative_cover_template,https://teamtrope.com/wp-content/uploads/2015/02/
28951,33731,book_final_manuscript_pdf,https://teamtrope.com/wp-content/uploads/2015/02/thedaringassignment-vcw-021815.pdf
28951,33732,book_final_doc_file,https://teamtrope.com/wp-content/uploads/2015/02/thedaringassignment-vcw-021815.docx
28951,34746,book_final_mobi,https://teamtrope.com/wp-content/uploads/2015/03/The-Daring-Assignment.mobi
28951,34747,book_final_epub,https://teamtrope.com/wp-content/uploads/2015/03/The-Daring-Assignment.epub
28951,34748,book_final_pdf,https://teamtrope.com/wp-content/uploads/2015/03/thedaringassignment-vcw-021815.pdf
28862,39759,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2015/04/Episode-Four1.docx
28860,39756,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2015/04/Episode-Four.docx
28860,43916,book_cover_concept,https://teamtrope.com/wp-content/uploads/2015/05/Unblocked_Episode4_ebook.jpg
28858,39751,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2015/04/Episode-Three.docx
28858,39754,book_manuscript_edited,https://teamtrope.com/wp-content/uploads/2015/04/Episode-Three.docx
28858,42658,book_manuscript_proofed,https://teamtrope.com/wp-content/uploads/2015/04/Unblocked-Episode-Three.docx
28858,44083,book_layout_upload,https://teamtrope.com/wp-content/uploads/2015/05/unblocked3-vcw-050615.pdf
28858,40729,book_cover_concept,https://teamtrope.com/wp-content/uploads/2015/04/Unblocked_Episode3_ebook.jpg
28858,44251,book_ebook_front_cover,https://teamtrope.com/wp-content/uploads/2015/05/Unblocked_Episode3_ebook.jpg
28858,44252,book_createspace_cover,https://teamtrope.com/wp-content/uploads/2015/05/Unblocked_Episode3_CS.pdf
28858,44253,book_lightning_source_cover,https://teamtrope.com/wp-content/uploads/2015/05/9781620159491-cvr.pdf
28858,44254,book_alternative_cover_template,https://teamtrope.com/wp-content/uploads/2015/05/
28858,44097,book_final_manuscript_pdf,https://teamtrope.com/wp-content/uploads/2015/05/unblocked3-vcw-050615.pdf
28858,44098,book_final_doc_file,https://teamtrope.com/wp-content/uploads/2015/05/unblocked3-vcw-050615.docx
28856,30802,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2015/01/Unblocked-Episode-2.docx
28856,33595,book_manuscript_edited,https://teamtrope.com/wp-content/uploads/2015/02/Unblocked-Episode-2.docx
28856,35282,book_manuscript_proofed,https://teamtrope.com/wp-content/uploads/2015/03/Unblocked-Episode-Two.docx
28856,37531,book_layout_upload,https://teamtrope.com/wp-content/uploads/2015/03/unblocked2-vcw-032315.pdf
28856,34867,book_cover_concept,https://teamtrope.com/wp-content/uploads/2015/03/Unblocked_Episode2_ebook.1.jpg
28856,38237,book_ebook_front_cover,https://teamtrope.com/wp-content/uploads/2015/03/Unblocked_Episode2_ebook.11.jpg
28856,38238,book_createspace_cover,https://teamtrope.com/wp-content/uploads/2015/03/Unblocked_2_CS1.pdf
28856,38239,book_lightning_source_cover,https://teamtrope.com/wp-content/uploads/2015/03/9781620157695-cvr1.pdf
28856,38240,book_alternative_cover_template,https://teamtrope.com/wp-content/uploads/2015/03/
28856,37622,book_final_manuscript_pdf,https://teamtrope.com/wp-content/uploads/2015/03/unblocked2-vcw-032415.pdf
28856,37623,book_final_doc_file,https://teamtrope.com/wp-content/uploads/2015/03/unblocked2-vcw-032415.docx
28856,38473,book_final_mobi,https://teamtrope.com/wp-content/uploads/2015/03/Unblocked-Episode-2.mobi
28856,38474,book_final_epub,https://teamtrope.com/wp-content/uploads/2015/03/Unblocked-Episode-2.epub
28856,38475,book_final_pdf,https://teamtrope.com/wp-content/uploads/2015/03/9781620157695_txt.pdf
28853,29073,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2014/12/Unblocked-Episode-One.docx
28853,29155,book_manuscript_edited,https://teamtrope.com/wp-content/uploads/2014/12/Unblocked-Episode-One.docx
28853,30464,book_manuscript_proofed,https://teamtrope.com/wp-content/uploads/2015/01/Unblocked-Episode-One.docx
28853,32611,book_layout_upload,https://teamtrope.com/wp-content/uploads/2015/02/unblocked-vcw-020615.pdf
28853,32543,book_stock_cover_image,https://teamtrope.com/wp-content/uploads/2014/12/Unblocked.zip
28853,32509,book_cover_concept,https://teamtrope.com/wp-content/uploads/2015/02/book1new.jpg
28853,33163,book_ebook_front_cover,https://teamtrope.com/wp-content/uploads/2015/02/book1new_final_ebook.jpg
28853,33164,book_createspace_cover,https://teamtrope.com/wp-content/uploads/2015/02/Unblocked_Episode1_CS.pdf
28853,33165,book_lightning_source_cover,https://teamtrope.com/wp-content/uploads/2015/02/9781620156902-cvr.pdf
28853,33166,book_alternative_cover_template,https://teamtrope.com/wp-content/uploads/2015/02/
28853,32952,book_final_manuscript_pdf,https://teamtrope.com/wp-content/uploads/2015/02/unblocked-vcw-020605.pdf
28853,32953,book_final_doc_file,https://teamtrope.com/wp-content/uploads/2015/02/unblocked-vcw-020615.docx
28853,34429,book_final_mobi,https://teamtrope.com/wp-content/uploads/2015/02/Unblocked-Episode-One.mobi
28853,34430,book_final_epub,https://teamtrope.com/wp-content/uploads/2015/02/Unblocked-Episode-One.epub
28853,34431,book_final_pdf,https://teamtrope.com/wp-content/uploads/2015/02/9781620156902_txt.pdf
28824,28903,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2014/12/SHADESOFBLUEforBooktrope1.docx
28824,41964,book_manuscript_edited,https://teamtrope.com/wp-content/uploads/2015/04/ShadesofBlueCompleteDanaBritt.doc
28824,41967,book_manuscript_proofed,https://teamtrope.com/wp-content/uploads/2015/04/ShadesofBlueFINALProof.doc
28824,36652,book_stock_cover_image,https://teamtrope.com/wp-content/uploads/2014/12/Shades-of-Blue.zip
28824,32016,book_cover_concept,https://teamtrope.com/wp-content/uploads/2015/01/166_0.560555001421281047_sob_comp3-bpfbt.jpg
28822,40766,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2015/04/Paradise-Rot-proofread-1.docx
28822,40770,book_manuscript_edited,https://teamtrope.com/wp-content/uploads/2015/04/Paradise-Rot-proofread-1.docx
28822,40782,book_manuscript_proofed,https://teamtrope.com/wp-content/uploads/2015/04/Paradise-Rot-proofread-1.docx
28822,43813,book_layout_upload,https://teamtrope.com/wp-content/uploads/2015/05/paradise-rot.pdf
28822,43921,book_stock_cover_image,https://teamtrope.com/wp-content/uploads/2015/05/shutterstock_242693473.jpg
28822,40211,book_cover_concept,https://teamtrope.com/wp-content/uploads/2015/04/paradise-rot.jpg
28822,43999,book_final_manuscript_pdf,https://teamtrope.com/wp-content/uploads/2015/05/paradise-rot-05.05.2015.pdf
28377,30064,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2015/01/The-Rustlers-Daughter.docx
28370,30066,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2015/01/WWYR-ebook-final.docx
28233,28259,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2014/11/Chronicles-current-version.doc
28225,32013,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2015/01/The-Thirty-Ninth-Victim.Final-Edited-Draft.January-2007.doc
28220,38649,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2015/03/RulesForReformingARakeOrigMS.docx
28220,41645,book_manuscript_edited,https://teamtrope.com/wp-content/uploads/2015/04/RulesForReformingARake-readyforproof-4-20-15.docx
28220,44142,book_manuscript_proofed,https://teamtrope.com/wp-content/uploads/2015/05/RulesForReformingARake-LBlastpassMP-5-6-15.docx
28220,43392,book_stock_cover_image,https://teamtrope.com/wp-content/uploads/2014/11/Rules-for-Reforming-a-Rake.zip
28220,42270,book_cover_concept,https://teamtrope.com/wp-content/uploads/2015/04/PlattRulesReformingRake-cvr.jpg
28114,28867,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2014/12/contemplations-an-anthology-of-short-fiction-poetry1.doc
28114,31898,book_manuscript_edited,https://teamtrope.com/wp-content/uploads/2015/01/Contemplations.doc
28100,30085,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2015/01/Wishing-Cross-Station-FOURTH-DRAFT-VERSION-1.docx
28100,35271,book_manuscript_edited,https://teamtrope.com/wp-content/uploads/2015/03/Wishing-Cross-Station-Final-Version.docx
28100,39496,book_manuscript_proofed,https://teamtrope.com/wp-content/uploads/2015/04/Wishing-Cross-Station-Proofread-Final.docx
28100,42365,book_layout_upload,https://teamtrope.com/wp-content/uploads/2015/04/wishingcrossstation-vcw-042415.pdf
28100,36815,book_stock_cover_image,https://teamtrope.com/wp-content/uploads/2015/03/Wishing-Cross-Station.zip
28100,35742,book_cover_concept,https://teamtrope.com/wp-content/uploads/2015/03/166_0.613777001425936657_wcs_comp3-bpfbt.jpg
28100,43897,book_ebook_front_cover,https://teamtrope.com/wp-content/uploads/2015/05/WCS_cv_HR.jpg
28100,43898,book_createspace_cover,https://teamtrope.com/wp-content/uploads/2015/05/9781620158432-Perfect_CS.pdf
28100,43899,book_lightning_source_cover,https://teamtrope.com/wp-content/uploads/2015/05/9781620158432-Perfect_LS.pdf
28100,43900,book_alternative_cover_template,https://teamtrope.com/wp-content/uploads/2015/05/
28100,43055,book_final_manuscript_pdf,https://teamtrope.com/wp-content/uploads/2015/04/wishingcrossstation-vcw-042915.pdf
28100,43056,book_final_doc_file,https://teamtrope.com/wp-content/uploads/2015/04/wishingcrossstation-vcw-042915.docx
28086,36616,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2015/03/Scandalous-Affair-MS.doc
28086,42563,book_manuscript_edited,https://teamtrope.com/wp-content/uploads/2015/04/Scandalous-Affair-MS-15-04-05.doc
28080,29542,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2014/12/Catching-Tatum-redraft.doc
28080,32629,book_manuscript_edited,https://teamtrope.com/wp-content/uploads/2015/02/Catching-Tatum-Version-2-2-3-15.doc
28080,34915,book_manuscript_proofed,https://teamtrope.com/wp-content/uploads/2015/03/Catching-Tatum-LD-approved-proof_AB.doc
28080,36825,book_layout_upload,https://teamtrope.com/wp-content/uploads/2015/03/catchingtatum-vcw-031715.pdf
28080,32699,book_stock_cover_image,https://teamtrope.com/wp-content/uploads/2014/11/Catching-Tatum.zip
28080,32652,book_cover_concept,https://teamtrope.com/wp-content/uploads/2015/02/Catching-Tatum-cover-concept.jpg
28080,39062,book_ebook_front_cover,https://teamtrope.com/wp-content/uploads/2015/04/CatchingTatum_final_ebook.jpg
28080,39063,book_createspace_cover,https://teamtrope.com/wp-content/uploads/2015/04/CatchingTatum_CS.pdf
28080,39064,book_lightning_source_cover,https://teamtrope.com/wp-content/uploads/2015/04/9781620157596-cvr.pdf
28080,39065,book_alternative_cover_template,https://teamtrope.com/wp-content/uploads/2015/04/
28080,38077,book_final_manuscript_pdf,https://teamtrope.com/wp-content/uploads/2015/03/catchingtatum-vcw-032615.pdf
28080,38078,book_final_doc_file,https://teamtrope.com/wp-content/uploads/2015/03/catchingtatum-vcw-032615.docx
28080,39229,book_final_mobi,https://teamtrope.com/wp-content/uploads/2015/04/Catching-Tatum.mobi
28080,39230,book_final_epub,https://teamtrope.com/wp-content/uploads/2015/04/Catching-Tatum.epub
28080,39231,book_final_pdf,https://teamtrope.com/wp-content/uploads/2015/04/9781620157596_txt.pdf
28068,40924,book_cover_concept,https://teamtrope.com/wp-content/uploads/2015/04/Wedding-at-PR-concept.jpg
28064,35120,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2015/03/MistBorn-Bk-2-Forged-in-Mist-for-Booktrope.docx
28062,32005,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2015/01/Mistborn-Bk-1-Borne-of-Mist-for-Booktrope.docx
28058,32001,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2015/01/Wildfire-to-Booktrope.doc
28056,31999,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2015/01/CDTW-to-Booktrope.docx
28051,28994,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2014/12/Final-Copy-for-Jesse-and-WP.docx
28051,28997,book_manuscript_edited,https://teamtrope.com/wp-content/uploads/2014/12/Final-Copy-for-Jesse-and-WP.docx
28051,31017,book_manuscript_proofed,https://teamtrope.com/wp-content/uploads/2015/01/BT-Handbook-for-the-Hopeless-2.2-Copy-from-Duke.docx
28051,32114,book_layout_upload,https://teamtrope.com/wp-content/uploads/2015/02/Handbook-for-the-Hopeless.pdf
28051,32107,book_stock_cover_image,https://teamtrope.com/wp-content/uploads/2015/02/6X9-PHOTO-HFTHopeless.jpg
28051,32086,book_cover_concept,https://teamtrope.com/wp-content/uploads/2015/02/HFTHopeless-PHOTO.JPG
28051,32202,book_ebook_front_cover,https://teamtrope.com/wp-content/uploads/2015/02/Picsize-2.jpg
28051,32203,book_alternative_cover_template,https://teamtrope.com/wp-content/uploads/2015/02/
28051,32117,book_final_manuscript_pdf,https://teamtrope.com/wp-content/uploads/2015/02/Handbook-for-the-Hopeless.pdf
28051,32118,book_final_doc_file,https://teamtrope.com/wp-content/uploads/2015/02/Handbook-for-the-Hopeless_AB_20150122.docx
28051,32352,book_final_mobi,https://teamtrope.com/wp-content/uploads/2015/02/Handbook-for-the-Hopeless.mobi
28051,32353,book_final_epub,https://teamtrope.com/wp-content/uploads/2015/02/Handbook-for-the-Hopeless.epub
28051,32354,book_final_pdf,https://teamtrope.com/wp-content/uploads/2015/02/Handbook-for-the-Hopeless.pdf
28039,32495,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2015/02/Whats-Your-Author-Platform-Feb-5th-BD.docx
28039,39206,book_manuscript_edited,https://teamtrope.com/wp-content/uploads/2015/04/Whats-Your-Author-Platform-Version-1-2-24-15.docx
28039,40735,book_cover_concept,https://teamtrope.com/wp-content/uploads/2015/04/WYAP_comp3.jpg
28035,28750,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2014/12/Forget-Me-Not-Manuscript.docx
28035,34781,book_manuscript_edited,https://teamtrope.com/wp-content/uploads/2015/03/Forget-Me-Not-Manuscript-Edit_version-8.docx
28035,38545,book_manuscript_proofed,https://teamtrope.com/wp-content/uploads/2015/03/Forget-Me-Knot-proofed-final.docx
28035,29550,book_stock_cover_image,https://teamtrope.com/wp-content/uploads/2014/11/Forget-me-Not.zip
28035,29447,book_cover_concept,https://teamtrope.com/wp-content/uploads/2014/12/forgetmenot_cover_draft.jpg
28031,30996,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2015/01/contrarevised.docx
27898,40333,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2015/04/Strange-Waters-LLK2-Original.docx
27879,28253,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2014/11/rock-stars-girl-a-hollywood-dating-story.doc
27879,33245,book_manuscript_edited,https://teamtrope.com/wp-content/uploads/2015/02/rock-stars-girl-edited.doc
27879,34124,book_manuscript_proofed,https://teamtrope.com/wp-content/uploads/2015/02/Rock-Stars-Girl-Submitted-Proof-v2.doc
27879,35190,book_layout_upload,https://teamtrope.com/wp-content/uploads/2015/03/rockstarsgirl-vcw-030615.pdf
27879,35241,book_stock_cover_image,https://teamtrope.com/wp-content/uploads/2014/11/Rock-Stars-Girl.zip
27879,34448,book_cover_concept,https://teamtrope.com/wp-content/uploads/2015/02/166_0.104999001424909415_rsg_comp3.jpg
27879,36058,book_ebook_front_cover,https://teamtrope.com/wp-content/uploads/2015/03/Rock-Stars-Girl.jpg
27879,36059,book_createspace_cover,https://teamtrope.com/wp-content/uploads/2015/03/Rock-Stars-Girl-CS-Cover.pdf
27879,36060,book_lightning_source_cover,https://teamtrope.com/wp-content/uploads/2015/03/9781620157633-cvr.pdf
27879,36061,book_alternative_cover_template,https://teamtrope.com/wp-content/uploads/2015/03/
27879,35835,book_final_manuscript_pdf,https://teamtrope.com/wp-content/uploads/2015/03/rockstarsgirl-vcw-030915.pdf
27879,35836,book_final_doc_file,https://teamtrope.com/wp-content/uploads/2015/03/rockstarsgirl-vcw-030915.docx
27879,36223,book_final_mobi,https://teamtrope.com/wp-content/uploads/2015/03/Rock-Stars-Girl.mobi
27879,36224,book_final_epub,https://teamtrope.com/wp-content/uploads/2015/03/Rock-Stars-Girl.epub
27879,36225,book_final_pdf,https://teamtrope.com/wp-content/uploads/2015/03/9781620157633_txt.pdf
27875,35877,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2015/03/Veronika-Layne-Has-a-Nose-for-News-revised.docx
27875,40870,book_cover_concept,https://teamtrope.com/wp-content/uploads/2015/04/Veronika-Layne-has-a-Nose-for-News-Cover-Concept-2.jpg
27861,38400,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2015/03/Raising-John-LightningSource.docx
27427,28507,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2014/12/ANGAKOK.20142.doc
27357,30541,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2015/01/Nowhere-Train-by-Allie-Burke.docx
27357,33282,book_manuscript_edited,https://teamtrope.com/wp-content/uploads/2015/02/nowheretrain_secondpassedit.docx
27357,34397,book_manuscript_proofed,https://teamtrope.com/wp-content/uploads/2015/02/nowheretrain_proofedbywg.docx
27357,34790,book_layout_upload,https://teamtrope.com/wp-content/uploads/2015/03/nowhere-train.pdf
27357,31014,book_stock_cover_image,https://teamtrope.com/wp-content/uploads/2014/11/shutterstock_188774864.jpg
27357,30544,book_cover_concept,https://teamtrope.com/wp-content/uploads/2015/01/NowhereTrain2.0.jpg
27357,35622,book_ebook_front_cover,https://teamtrope.com/wp-content/uploads/2015/03/NowhereTrainebook.jpg
27357,35623,book_createspace_cover,https://teamtrope.com/wp-content/uploads/2015/03/NowhereTrain_CS.pdf
27357,35624,book_lightning_source_cover,https://teamtrope.com/wp-content/uploads/2015/03/9781620157640-cvr.pdf
27357,35625,book_alternative_cover_template,https://teamtrope.com/wp-content/uploads/2015/03/
27357,34795,book_final_manuscript_pdf,https://teamtrope.com/wp-content/uploads/2015/03/nowhere-train-03.02.15.pdf
27357,35913,book_final_mobi,https://teamtrope.com/wp-content/uploads/2015/03/nowhere-train.mobi
27357,35914,book_final_epub,https://teamtrope.com/wp-content/uploads/2015/03/nowhere-train.epub
27357,35915,book_final_pdf,https://teamtrope.com/wp-content/uploads/2015/03/9781620157640_txt.pdf
27355,28452,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2014/12/MSW_onyxlewis_booktrope.docx
27351,27361,book_cover_concept,https://teamtrope.com/wp-content/uploads/2014/11/Swimming-Upstream-Collection-Cover.jpg
27351,27498,book_ebook_front_cover,https://teamtrope.com/wp-content/uploads/2014/11/Swimming-Upstream-Collection-Cover.jpg
27351,27499,book_alternative_cover_template,https://teamtrope.com/wp-content/uploads/2014/11/
27351,27675,book_final_mobi,https://teamtrope.com/wp-content/uploads/2014/11/The-Swimming-Upstream-Collection.mobi
27351,27676,book_final_epub,https://teamtrope.com/wp-content/uploads/2014/11/The-Swimming-Upstream-Collection.epub
27349,27638,book_cover_concept,https://teamtrope.com/wp-content/uploads/2014/11/ITATI-Collection-Cover.jpg
27349,28471,book_ebook_front_cover,https://teamtrope.com/wp-content/uploads/2014/12/ITATI-Collection-Cover.jpg
27349,28472,book_alternative_cover_template,https://teamtrope.com/wp-content/uploads/2014/12/
27349,33072,book_final_mobi,https://teamtrope.com/wp-content/uploads/2015/02/is-this-all-there-is-collection.mobi
27349,33073,book_final_epub,https://teamtrope.com/wp-content/uploads/2015/02/is-this-all-there-is-collection.epub
27230,27282,book_manuscript_original,https://teamtrope.com/wp-content/uploads/2014/11/10-25-14-THE-GUIDE-FINAL.docx
27230,28229,book_manuscript_edited,https://teamtrope.com/wp-content/uploads/2014/11/11-28-14-Short-Story-THE-GUIDE-final-version.docx
27230,28240,book_manuscript_proofed,https://teamtrope.com/wp-content/uploads/2014/11/11-28-14-Short-Story-THE-GUIDE-final-version2.docx
27230,28640,book_layout_upload,https://teamtrope.com/wp-content/uploads/2014/12/the-guide-v1.pdf
27230,28717,book_cover_concept,https://teamtrope.com/wp-content/uploads/2014/12/ThGuideKennethGBennett.jpg
27230,29210,book_ebook_front_cover,https://teamtrope.com/wp-content/uploads/2014/12/ThGuidedigiCoverKennethGBennett.jpg
27230,28715,book_final_manuscript_pdf,https://teamtrope.com/wp-content/uploads/2014/12/the-guide-v2.pdf
