Source Table Name,Start Date,End Date,Quantity,Revenue [multi-ccy],Currency (use),Country,BN Identifier,epub ISBN,Paperback ISBN,Apple Identifier,ASIN,KDP - Royalty Type,Type,List Price [multi-ccy],ISBN Hardcover (use),Unit Revenue,Revenue [USD],Author,Title
Encore,3/1/15,3/31/15,1,1.38,USD,AU,,,,,B00TG14YRE,,KINDLE,,,,1.38,A.J. Aalto,Death Rejoices
Encore,3/1/15,3/31/15,2,2.04,GBP,UK,,,,,B00TG14YRE,,KOLL,,,,3.0330108,A.J. Aalto,Death Rejoices
Encore,3/1/15,3/31/15,2,2.04,GBP,UK,,,,,B00TG14YRE,,KINDLE,,,,3.0330108,A.J. Aalto,Death Rejoices
Encore,3/1/15,3/31/15,4,4.07,GBP,UK,,,,,B00TG14YRE,,KU,,,,6.0511539,A.J. Aalto,Death Rejoices
Encore,3/1/15,3/31/15,1,1.03,EUR,DE,,,,,B00TG14YRE,,KINDLE,,,,1.1214022,A.J. Aalto,Death Rejoices
Encore,3/1/15,3/31/15,1,1.24,EUR,FR,,,,,B00TG14YRE,,KU,,,,1.3500376,A.J. Aalto,Death Rejoices
Encore,3/1/15,3/31/15,3,4.19,USD,US,,,,,B00U9WWUQG,,KU,,,,4.19,A.L. Waddington,Essence
Encore,3/1/15,3/31/15,1,1.4,USD,US,,,,,B00U9WWUQG,,KINDLE,,,,1.4,A.L. Waddington,Essence
Encore,3/1/15,3/31/15,4,4.07,GBP,UK,,,,,B00U9WWUQG,,KU,,,,6.0511539,A.L. Waddington,Essence
Encore,3/1/15,3/31/15,3,3.06,GBP,UK,,,,,B00U9WWUQG,,KINDLE,,,,4.5495162,A.L. Waddington,Essence
Encore,3/1/15,3/31/15,9,12.43,USD,US,,,,,B00TG14ZHS,,KU,,,,12.43,Angel Sefer,Spellbound in His Arms
Encore,3/1/15,3/31/15,1,1.38,USD,US,,,,,B00TG14ZHS,,KOLL,,,,1.38,Angel Sefer,Spellbound in His Arms
Encore,3/1/15,3/31/15,17,23.48,USD,US,,,,,B00TG14ZHS,,KINDLE,,,,23.48,Angel Sefer,Spellbound in His Arms
Encore,3/1/15,3/31/15,1,1.41,USD,CN,,,,,B00TG14ZHS,,KINDLE,,,,1.41,Angel Sefer,Spellbound in His Arms
Encore,3/1/15,3/31/15,1,1.38,USD,CA,,,,,B00TG14ZHS,,KU,,,,1.38,Angel Sefer,Spellbound in His Arms
Encore,3/1/15,3/31/15,2,2.76,USD,CA,,,,,B00TG14ZHS,,KINDLE,,,,2.76,Angel Sefer,Spellbound in His Arms
Encore,3/1/15,3/31/15,1,1.39,USD,AU,,,,,B00TG14ZHS,,KINDLE,,,,1.39,Angel Sefer,Spellbound in His Arms
Encore,3/1/15,3/31/15,32,32.47,GBP,UK,,,,,B00TG14ZHS,,KU,,,,48.2754219,Angel Sefer,Spellbound in His Arms
Encore,3/1/15,3/31/15,13,13.19,GBP,UK,,,,,B00TG14ZHS,,KOLL,,,,19.6104963,Angel Sefer,Spellbound in His Arms
Encore,3/1/15,3/31/15,103,104.52,GBP,UK,,,,,B00TG14ZHS,,KINDLE,,,,155.3972004,Angel Sefer,Spellbound in His Arms
Encore,3/1/15,3/31/15,1,1.24,EUR,ES,,,,,B00TG14ZHS,,KU,,,,1.3500376,Angel Sefer,Spellbound in His Arms
Encore,3/1/15,3/31/15,1,1.24,EUR,ES,,,,,B00TG14ZHS,,KINDLE,,,,1.3500376,Angel Sefer,Spellbound in His Arms
Encore,3/1/15,3/31/15,1,1.23,EUR,IT,,,,,B00TG14ZHS,,KU,,,,1.3391502,Angel Sefer,Spellbound in His Arms
Encore,3/1/15,3/31/15,5,6.89,USD,US,,,,,B00TG14YOC,,KOLL,,,,6.89,Anne McCarthy Strauss,A Medical Affair
Encore,3/1/15,3/31/15,9,12.41,USD,US,,,,,B00TG14YOC,,KINDLE,,,,12.41,Anne McCarthy Strauss,A Medical Affair
Encore,3/1/15,3/31/15,5,6.89,USD,US,,,,,B00TG14YOC,,KU,,,,6.89,Anne McCarthy Strauss,A Medical Affair
Encore,3/1/15,3/31/15,1,1.37,USD,CA,,,,,B00TG14YOC,,KINDLE,,,,1.37,Anne McCarthy Strauss,A Medical Affair
Encore,3/1/15,3/31/15,1,1.39,USD,AU,,,,,B00TG14YOC,,KINDLE,,,,1.39,Anne McCarthy Strauss,A Medical Affair
Encore,3/1/15,3/31/15,1,1.02,GBP,UK,,,,,B00TG14YOC,,KOLL,,,,1.5165054,Anne McCarthy Strauss,A Medical Affair
Encore,3/1/15,3/31/15,1,1.02,EUR,DE,,,,,B00TG14YOC,,KU,,,,1.1105148,Anne McCarthy Strauss,A Medical Affair
Encore,3/1/15,3/31/15,1,1.4,USD,CN,,,,,B00U9WWU84,,KINDLE,,,,1.4,Arleen Williams,Running Secrets
Encore,3/1/15,3/31/15,1,1.4,USD,US,,,,,B00U9WWU7A,,KU,,,,1.4,C.L. LeMay,Rivercreek Crossing
Encore,3/1/15,3/31/15,2,2.04,GBP,UK,,,,,B00U9WWU7A,,KU,,,,3.0330108,C.L. LeMay,Rivercreek Crossing
Encore,3/1/15,3/31/15,1,1.02,GBP,UK,,,,,B00U9WWU7A,,KOLL,,,,1.5165054,C.L. LeMay,Rivercreek Crossing
Encore,3/1/15,3/31/15,9,9.17,GBP,UK,,,,,B00U9WWU7A,,KINDLE,,,,13.6336809,C.L. LeMay,Rivercreek Crossing
Encore,3/1/15,3/31/15,3,4.19,USD,US,,,,,B00U9WWU6G,,KU,,,,4.19,Carolyn Ridder Aspenson,Unfinished Business
Encore,3/1/15,3/31/15,12,16.76,USD,US,,,,,B00U9WWU6G,,KINDLE,,,,16.76,Carolyn Ridder Aspenson,Unfinished Business
Encore,3/1/15,3/31/15,46,64.24,USD,US,,,,,B00OA9GDCQ,,KU,,,,64.24,D.E.L. Connor,The Concealing
Encore,3/1/15,3/31/15,12,16.76,USD,US,,,,,B00OA9GDCQ,,KOLL,,,,16.76,D.E.L. Connor,The Concealing
Encore,3/1/15,3/31/15,26,36.31,USD,US,,,,,B00OA9GDCQ,,KINDLE,,,,36.31,D.E.L. Connor,The Concealing
Encore,3/1/15,3/31/15,10,13.96,USD,US,,,,,B00TG14YV0,,KU,,,,13.96,February Grace,Of Stardust
Encore,3/1/15,3/31/15,2,2.79,USD,US,,,,,B00TG14YV0,,KOLL,,,,2.79,February Grace,Of Stardust
Encore,3/1/15,3/31/15,5,6.98,USD,US,,,,,B00TG14YV0,,KINDLE,,,,6.98,February Grace,Of Stardust
Encore,3/1/15,3/31/15,3,4.11,USD,CA,,,,,B00TG14YV0,,KU,,,,4.11,February Grace,Of Stardust
Encore,3/1/15,3/31/15,18,18.33,GBP,UK,,,,,B00TG14YV0,,KU,,,,27.2524941,February Grace,Of Stardust
Encore,3/1/15,3/31/15,4,4.07,GBP,UK,,,,,B00TG14YV0,,KOLL,,,,6.0511539,February Grace,Of Stardust
Encore,3/1/15,3/31/15,10,10.19,GBP,UK,,,,,B00TG14YV0,,KINDLE,,,,15.1501863,February Grace,Of Stardust
Encore,3/1/15,3/31/15,87,121.5,USD,US,,,,,B00OA9GFPQ,,KU,,,,121.5,Gale Martin,Grace Unexpected
Encore,3/1/15,3/31/15,23,32.12,USD,US,,,,,B00OA9GFPQ,,KOLL,,,,32.12,Gale Martin,Grace Unexpected
Encore,3/1/15,3/31/15,31,43.29,USD,US,,,,,B00OA9GFPQ,,KINDLE,,,,43.29,Gale Martin,Grace Unexpected
Encore,3/1/15,3/31/15,1,1.4,USD,US,,,,,B00TG14YQ0,,KINDLE,,,,1.4,Gale Martin,Who Killed 'Tom Jones'?
Encore,3/1/15,3/31/15,2,2.77,USD,US,,,,,B00TG14YUQ,,KU,,,,2.77,Geoffrey Morrison,Undersea
Encore,3/1/15,3/31/15,1,1.38,USD,US,,,,,B00TG14YUQ,,KOLL,,,,1.38,Geoffrey Morrison,Undersea
Encore,3/1/15,3/31/15,2,2.77,USD,US,,,,,B00TG14YUQ,,KINDLE,,,,2.77,Geoffrey Morrison,Undersea
Encore,3/1/15,3/31/15,2,2.04,GBP,UK,,,,,B00TG14YUQ,,KU,,,,3.0330108,Geoffrey Morrison,Undersea
Encore,3/1/15,3/31/15,2,2.04,GBP,UK,,,,,B00TG14YUQ,,KINDLE,,,,3.0330108,Geoffrey Morrison,Undersea
Encore,3/1/15,3/31/15,37,51.67,USD,US,,,,,B00U9WWUAC,,KU,,,,51.67,Heather Huffman,Waiting for You
Encore,3/1/15,3/31/15,1,1.4,USD,US,,,,,B00U9WWUAC,,KOLL,,,,1.4,Heather Huffman,Waiting for You
Encore,3/1/15,3/31/15,2,2.79,USD,US,,,,,B00U9WWUAC,,KINDLE,,,,2.79,Heather Huffman,Waiting for You
Encore,3/1/15,3/31/15,0,0,USD,AU,,,,,B00U9WWUAC,,KINDLE,,,,0,Heather Huffman,Waiting for You
Encore,3/1/15,3/31/15,3,3.06,GBP,UK,,,,,B00U9WWUAC,,KU,,,,4.5495162,Heather Huffman,Waiting for You
Encore,3/1/15,3/31/15,1,1.02,GBP,UK,,,,,B00U9WWUAC,,KOLL,,,,1.5165054,Heather Huffman,Waiting for You
Encore,3/1/15,3/31/15,8,8.15,GBP,UK,,,,,B00U9WWUAC,,KINDLE,,,,12.1171755,Heather Huffman,Waiting for You
Encore,3/1/15,3/31/15,2,2.79,USD,US,,,,,B00U9WWU8Y,,KU,,,,2.79,Ina Zajac,"Please, Pretty Lights"
Encore,3/1/15,3/31/15,1,1.4,USD,US,,,,,B00U9WWU8Y,,KINDLE,,,,1.4,Ina Zajac,"Please, Pretty Lights"
Encore,3/1/15,3/31/15,3,3.06,GBP,UK,,,,,B00U9WWU8Y,,KU,,,,4.5495162,Ina Zajac,"Please, Pretty Lights"
Encore,3/1/15,3/31/15,316,440.21,USD,US,,,,,B00TG14YOW,,KU,,,,440.21,Jennifer Gracen,Autumn Getaway
Encore,3/1/15,3/31/15,48,66.87,USD,US,,,,,B00TG14YOW,,KOLL,,,,66.87,Jennifer Gracen,Autumn Getaway
Encore,3/1/15,3/31/15,257,358.02,USD,US,,,,,B00TG14YOW,,KINDLE,,,,358.02,Jennifer Gracen,Autumn Getaway
Encore,3/1/15,3/31/15,1,1.38,USD,CA,,,,,B00TG14YOW,,KINDLE,,,,1.38,Jennifer Gracen,Autumn Getaway
Encore,3/1/15,3/31/15,1,1.37,USD,AU,,,,,B00TG14YOW,,KINDLE,,,,1.37,Jennifer Gracen,Autumn Getaway
Encore,3/1/15,3/31/15,20,20.35,GBP,UK,,,,,B00TG14YOW,,KU,,,,30.2557695,Jennifer Gracen,Autumn Getaway
Encore,3/1/15,3/31/15,4,4.07,GBP,UK,,,,,B00TG14YOW,,KOLL,,,,6.0511539,Jennifer Gracen,Autumn Getaway
Encore,3/1/15,3/31/15,56,56.99,GBP,UK,,,,,B00TG14YOW,,KINDLE,,,,84.7310223,Jennifer Gracen,Autumn Getaway
Encore,3/1/15,3/31/15,1,1.4,USD,US,,,,,B00TG14YRO,,KU,,,,1.4,Jesse James Freeman,Billy Purgatory: I am the Devil Bird
Encore,3/1/15,3/31/15,2,2.79,USD,US,,,,,B00TG14YRO,,KINDLE,,,,2.79,Jesse James Freeman,Billy Purgatory: I am the Devil Bird
Encore,3/1/15,3/31/15,1,1.02,GBP,UK,,,,,B00TG14YRO,,KU,,,,1.5165054,Jesse James Freeman,Billy Purgatory: I am the Devil Bird
Encore,3/1/15,3/31/15,1,1.02,GBP,UK,,,,,B00TG14YRO,,KINDLE,,,,1.5165054,Jesse James Freeman,Billy Purgatory: I am the Devil Bird
Encore,3/1/15,3/31/15,223,310.61,USD,US,,,,,B00TG14YPQ,,KU,,,,310.61,"Kay Ellington, Barbara Brannon",The Paragraph Ranch
Encore,3/1/15,3/31/15,18,25.07,USD,US,,,,,B00TG14YPQ,,KOLL,,,,25.07,"Kay Ellington, Barbara Brannon",The Paragraph Ranch
Encore,3/1/15,3/31/15,137,190.82,USD,US,,,,,B00TG14YPQ,,KINDLE,,,,190.82,"Kay Ellington, Barbara Brannon",The Paragraph Ranch
Encore,3/1/15,3/31/15,4,4.05,GBP,UK,,,,,B00TG14YPQ,,KU,,,,6.0214185,"Kay Ellington, Barbara Brannon",The Paragraph Ranch
Encore,3/1/15,3/31/15,1,1.01,GBP,UK,,,,,B00TG14YPQ,,KOLL,,,,1.5016377,"Kay Ellington, Barbara Brannon",The Paragraph Ranch
Encore,3/1/15,3/31/15,5,5.07,GBP,UK,,,,,B00TG14YPQ,,KINDLE,,,,7.5379239,"Kay Ellington, Barbara Brannon",The Paragraph Ranch
Encore,3/1/15,3/31/15,1,1.03,EUR,DE,,,,,B00TG14YPQ,,KINDLE,,,,1.1214022,"Kay Ellington, Barbara Brannon",The Paragraph Ranch
Encore,3/1/15,3/31/15,7,9.78,USD,US,,,,,B00TG14YPG,,KU,,,,9.78,Kelly Hess,Eyes of the Enemy
Encore,3/1/15,3/31/15,1,1.37,USD,CA,,,,,B00TG14YPG,,KINDLE,,,,1.37,Kelly Hess,Eyes of the Enemy
Encore,3/1/15,3/31/15,13,13.24,GBP,UK,,,,,B00TG14YPG,,KU,,,,19.6848348,Kelly Hess,Eyes of the Enemy
Encore,3/1/15,3/31/15,11,11.2,GBP,UK,,,,,B00TG14YPG,,KINDLE,,,,16.651824,Kelly Hess,Eyes of the Enemy
Encore,3/1/15,3/31/15,1,1.03,EUR,DE,,,,,B00TG14YPG,,KU,,,,1.1214022,Kelly Hess,Eyes of the Enemy
Encore,3/1/15,3/31/15,1,1.24,EUR,FR,,,,,B00TG14YPG,,KINDLE,,,,1.3500376,Kelly Hess,Eyes of the Enemy
Encore,3/1/15,3/31/15,1,1.24,EUR,FR,,,,,B00TG14YPG,,KU,,,,1.3500376,Kelly Hess,Eyes of the Enemy
Encore,3/1/15,3/31/15,1,1.4,USD,US,,,,,B00U9WWU70,,KU,,,,1.4,Kenneth G. Bennett,Exodus 2022
Encore,3/1/15,3/31/15,1,1.4,USD,US,,,,,B00U9WWU70,,KINDLE,,,,1.4,Kenneth G. Bennett,Exodus 2022
Encore,3/1/15,3/31/15,1,1.39,USD,CA,,,,,B00U9WWU70,,KINDLE,,,,1.39,Kenneth G. Bennett,Exodus 2022
Encore,3/1/15,3/31/15,4,4.07,GBP,UK,,,,,B00U9WWU70,,KU,,,,6.0511539,Kenneth G. Bennett,Exodus 2022
Encore,3/1/15,3/31/15,14,14.26,GBP,UK,,,,,B00U9WWU70,,KINDLE,,,,21.2013402,Kenneth G. Bennett,Exodus 2022
Encore,3/1/15,3/31/15,1,1.13,EUR,DE,,,,,B00U9WWU70,,KINDLE,,,,1.2302762,Kenneth G. Bennett,Exodus 2022
Encore,3/1/15,3/31/15,314,434.86,USD,US,,,,,B00OA9GDD0,,KU,,,,434.86,Laura Kilmartin,Next Year I'll be Perfect
Encore,3/1/15,3/31/15,77,106.64,USD,US,,,,,B00OA9GDD0,,KOLL,,,,106.64,Laura Kilmartin,Next Year I'll be Perfect
Encore,3/1/15,3/31/15,163,225.74,USD,US,,,,,B00OA9GDD0,,KINDLE,,,,225.74,Laura Kilmartin,Next Year I'll be Perfect
Encore,3/1/15,3/31/15,3,4.23,USD,CN,,,,,B00OA9GDD0,,KINDLE,,,,4.23,Laura Kilmartin,Next Year I'll be Perfect
Encore,3/1/15,3/31/15,1,1.37,USD,CA,,,,,B00OA9GDD0,,KU,,,,1.37,Laura Kilmartin,Next Year I'll be Perfect
Encore,3/1/15,3/31/15,1,1.24,USD,BR,,,,,B00OA9GDD0,,KINDLE,,,,1.24,Laura Kilmartin,Next Year I'll be Perfect
Encore,3/1/15,3/31/15,6,7.46,USD,US,,,,,B00TG14YVA,,KU,,,,7.46,Lisa Fernow,Dead on Her Feet
Encore,3/1/15,3/31/15,8,9.94,USD,US,,,,,B00TG14YVA,,KINDLE,,,,9.94,Lisa Fernow,Dead on Her Feet
Encore,3/1/15,3/31/15,9,9.17,GBP,UK,,,,,B00TG14YVA,,KU,,,,13.6336809,Lisa Fernow,Dead on Her Feet
Encore,3/1/15,3/31/15,1,1.02,GBP,UK,,,,,B00TG14YVA,,KOLL,,,,1.5165054,Lisa Fernow,Dead on Her Feet
Encore,3/1/15,3/31/15,12,12.22,GBP,UK,,,,,B00TG14YVA,,KINDLE,,,,18.1683294,Lisa Fernow,Dead on Her Feet
Encore,3/1/15,3/31/15,4,5.59,USD,US,,,,,B00U9WWU9S,,KU,,,,5.59,Lori Culwell,The Dirt
Encore,3/1/15,3/31/15,624,869.36,USD,US,,,,,B00OA9GDGW,,KU,,,,869.36,Marni Mann,Pulled Beneath
Encore,3/1/15,3/31/15,97,135.14,USD,US,,,,,B00OA9GDGW,,KOLL,,,,135.14,Marni Mann,Pulled Beneath
Encore,3/1/15,3/31/15,457,636.69,USD,US,,,,,B00OA9GDGW,,KINDLE,,,,636.69,Marni Mann,Pulled Beneath
Encore,3/1/15,3/31/15,3,4.11,USD,CA,,,,,B00OA9GDGW,,KINDLE,,,,4.11,Marni Mann,Pulled Beneath
Encore,3/1/15,3/31/15,1,1.39,USD,AU,,,,,B00OA9GDGW,,KINDLE,,,,1.39,Marni Mann,Pulled Beneath
Encore,3/1/15,3/31/15,5,5.09,GBP,UK,,,,,B00OA9GDGW,,KU,,,,7.5676593,Marni Mann,Pulled Beneath
Encore,3/1/15,3/31/15,7,7.13,GBP,UK,,,,,B00OA9GDGW,,KINDLE,,,,10.6006701,Marni Mann,Pulled Beneath
Encore,3/1/15,3/31/15,1,1.19,EUR,DE,,,,,B00OA9GDGW,,KINDLE,,,,1.2956006,Marni Mann,Pulled Beneath
Encore,3/1/15,3/31/15,127,176.68,USD,US,,,,,B00OA9GDCG,,KU,,,,176.68,Meredith Schorr,A State of Jane
Encore,3/1/15,3/31/15,14,19.48,USD,US,,,,,B00OA9GDCG,,KOLL,,,,19.48,Meredith Schorr,A State of Jane
Encore,3/1/15,3/31/15,80,111.29,USD,US,,,,,B00OA9GDCG,,KINDLE,,,,111.29,Meredith Schorr,A State of Jane
Encore,3/1/15,3/31/15,6,6.11,GBP,UK,,,,,B00OA9GDCG,,KU,,,,9.0841647,Meredith Schorr,A State of Jane
Encore,3/1/15,3/31/15,4,4.07,GBP,UK,,,,,B00OA9GDCG,,KOLL,,,,6.0511539,Meredith Schorr,A State of Jane
Encore,3/1/15,3/31/15,14,14.26,GBP,UK,,,,,B00OA9GDCG,,KINDLE,,,,21.2013402,Meredith Schorr,A State of Jane
Encore,3/1/15,3/31/15,1,1.19,EUR,IT,,,,,B00OA9GDCG,,KU,,,,1.2956006,Meredith Schorr,A State of Jane
Encore,3/1/15,3/31/15,75,102.42,USD,US,,,,,B00TG14YRO,,KU,,,,102.42,Meredith Schorr,Blogger Girl
Encore,3/1/15,3/31/15,15,20.49,USD,US,,,,,B00TG14YRO,,KOLL,,,,20.49,Meredith Schorr,Blogger Girl
Encore,3/1/15,3/31/15,49,66.92,USD,US,,,,,B00TG14YRO,,KINDLE,,,,66.92,Meredith Schorr,Blogger Girl
Encore,3/1/15,3/31/15,1,1.37,USD,CA,,,,,B00TG14YRO,,KINDLE,,,,1.37,Meredith Schorr,Blogger Girl
Encore,3/1/15,3/31/15,9,9.17,GBP,UK,,,,,B00TG14YRO,,KU,,,,13.6336809,Meredith Schorr,Blogger Girl
Encore,3/1/15,3/31/15,18,18.33,GBP,UK,,,,,B00TG14YRO,,KINDLE,,,,27.2524941,Meredith Schorr,Blogger Girl
Encore,3/1/15,3/31/15,1,1.19,EUR,IT,,,,,B00TG14YRO,,KU,,,,1.2956006,Meredith Schorr,Blogger Girl
Encore,3/1/15,3/31/15,19,26.41,USD,US,,,,,B00OA9GDGM,,KOLL,,,,26.41,Mike McNeff,GOTU
Encore,3/1/15,3/31/15,88,122.32,USD,US,,,,,B00OA9GDGM,,KINDLE,,,,122.32,Mike McNeff,GOTU
Encore,3/1/15,3/31/15,76,105.64,USD,US,,,,,B00OA9GDGM,,KU,,,,105.64,Mike McNeff,GOTU
Encore,3/1/15,3/31/15,8,11.06,USD,US,,,,,B00OA9GDEO,,KOLL,,,,11.06,Mike McNeff,Necessary Retribution
Encore,3/1/15,3/31/15,51,70.52,USD,US,,,,,B00OA9GDEO,,KINDLE,,,,70.52,Mike McNeff,Necessary Retribution
Encore,3/1/15,3/31/15,43,59.46,USD,US,,,,,B00OA9GDEO,,KU,,,,59.46,Mike McNeff,Necessary Retribution
Encore,3/1/15,3/31/15,1,1.4,USD,US,,,,,B00U9WWU5M,,KU,,,,1.4,Shari J. Ryan,Schasm
Encore,3/1/15,3/31/15,1,1.4,USD,US,,,,,B00U9WWU5M,,KINDLE,,,,1.4,Shari J. Ryan,Schasm
Encore,3/1/15,3/31/15,1,1.4,USD,CN,,,,,B00U9WWU5M,,KINDLE,,,,1.4,Shari J. Ryan,Schasm
Encore,3/1/15,3/31/15,1,1.02,GBP,UK,,,,,B00U9WWU5M,,KINDLE,,,,1.5165054,Shari J. Ryan,Schasm
Encore,3/1/15,3/31/15,22,30.24,USD,US,,,,,B00OA9GE34,,KU,,,,30.24,Tamsen Schultz,The Puppeteer
Encore,3/1/15,3/31/15,13,17.87,USD,US,,,,,B00OA9GE34,,KINDLE,,,,17.87,Tamsen Schultz,The Puppeteer
Encore,3/1/15,3/31/15,17,23.74,USD,US,,,,,B00OA9GDYY,,KU,,,,23.74,Tamsen Schultz,A Tainted Mind
Encore,3/1/15,3/31/15,1,1.4,USD,US,,,,,B00OA9GDYY,,KOLL,,,,1.4,Tamsen Schultz,A Tainted Mind
Encore,3/1/15,3/31/15,9,12.57,USD,US,,,,,B00OA9GDYY,,KINDLE,,,,12.57,Tamsen Schultz,A Tainted Mind
Encore,3/1/15,3/31/15,3,4.19,USD,US,,,,,B00TG14Z9G,,KU,,,,4.19,Terry Persun,Doublesight
Encore,3/1/15,3/31/15,1,1.4,USD,US,,,,,B00TG14Z9G,,KINDLE,,,,1.4,Terry Persun,Doublesight
Encore,3/1/15,3/31/15,7,7.13,GBP,UK,,,,,B00TG14Z9G,,KU,,,,10.6006701,Terry Persun,Doublesight
Encore,3/1/15,3/31/15,2,2.04,GBP,UK,,,,,B00TG14Z9G,,KINDLE,,,,3.0330108,Terry Persun,Doublesight
Encore,3/1/15,3/31/15,1,1.4,USD,US,,,,,B00TG14Z7S,,KU,,,,1.4,Terry Persun,Revision 7: DNA
Encore,3/1/15,3/31/15,2,2.04,GBP,UK,,,,,B00TG14Z7S,,KINDLE,,,,3.0330108,Terry Persun,Revision 7: DNA
Encore,3/1/15,3/31/15,152,211.89,USD,US,,,,,B00OA9GDDA,,KU,,,,211.89,Tess Thompson,Tea and Primroses
Encore,3/1/15,3/31/15,15,20.91,USD,US,,,,,B00OA9GDDA,,KOLL,,,,20.91,Tess Thompson,Tea and Primroses
Encore,3/1/15,3/31/15,103,143.58,USD,US,,,,,B00OA9GDDA,,KINDLE,,,,143.58,Tess Thompson,Tea and Primroses
Encore,3/1/15,3/31/15,1,1.02,GBP,UK,,,,,B00OA9GDDA,,KINDLE,,,,1.5165054,Tess Thompson,Tea and Primroses
Encore,3/1/15,3/31/15,1,1.03,EUR,DE,,,,,B00OA9GDDA,,KU,,,,1.1214022,Tess Thompson,Tea and Primroses
Kindle,3/1/15,3/31/15,511,431.78,EUR,DE,,,,,B004WDRYVE,,KU,,,,470.0961572,Tess Thompson,Riversong - Sales in Germany (NOT ENCORE)
Kindle,3/1/15,3/31/15,36,30.42,EUR,DE,,,,,B004WDRYVE,,KOLL,,,,33.1194708,Tess Thompson,Riversong - Sales in Germany (NOT ENCORE)
Kindle,3/1/15,3/31/15,565,477.41,EUR,DE,,,,,B004WDRYVE,,KINDLE,,,,519.7753634,Tess Thompson,Riversong - Sales in Germany (NOT ENCORE)
Kindle,3/1/15,3/31/15,6,4.48,EUR,DE,,,,,B004WDRYVE,,Amazon Website,,,,4.8775552,Tess Thompson,Riversong - Sales in Germany (NOT ENCORE)
Encore,3/1/15,3/31/15,204,284.07,USD,US,,,,,B00OA9GE3E,,KU,,,,284.07,Tess Thompson,Caramel and Magnolias
Encore,3/1/15,3/31/15,22,30.64,USD,US,,,,,B00OA9GE3E,,KOLL,,,,30.64,Tess Thompson,Caramel and Magnolias
Encore,3/1/15,3/31/15,112,155.96,USD,US,,,,,B00OA9GE3E,,KINDLE,,,,155.96,Tess Thompson,Caramel and Magnolias
Encore,3/1/15,3/31/15,1,1.02,GBP,UK,,,,,B00OA9GE3E,,KU,,,,1.5165054,Tess Thompson,Caramel and Magnolias
Encore,3/1/15,3/31/15,1,1.02,GBP,UK,,,,,B00OA9GE3E,,KINDLE,,,,1.5165054,Tess Thompson,Caramel and Magnolias
Encore,3/1/15,3/31/15,1,1.03,EUR,DE,,,,,B00OA9GE3E,,KU,,,,1.1214022,Tess Thompson,Caramel and Magnolias
Encore,3/1/15,3/31/15,7,9.12,USD,US,,,,,B00U9WWU5W,,KU,,,,9.12,Tiffany Pitts,Double Blind
Encore,3/1/15,3/31/15,1,1.3,USD,US,,,,,B00U9WWU5W,,KOLL,,,,1.3,Tiffany Pitts,Double Blind
Encore,3/1/15,3/31/15,3,3.91,USD,US,,,,,B00U9WWU5W,,KINDLE,,,,3.91,Tiffany Pitts,Double Blind
Encore,3/1/15,3/31/15,350,485.45,USD,US,,,,,B00OA9GDEY,,KU,,,,485.45,Will North,"Water, Stone, Heart"
Encore,3/1/15,3/31/15,85,117.9,USD,US,,,,,B00OA9GDEY,,KOLL,,,,117.9,Will North,"Water, Stone, Heart"
Encore,3/1/15,3/31/15,395,547.87,USD,US,,,,,B00OA9GDEY,,KINDLE,,,,547.87,Will North,"Water, Stone, Heart"
Encore,3/1/15,3/31/15,1,1.38,USD,CA,,,,,B00OA9GDEY,,KINDLE,,,,1.38,Will North,"Water, Stone, Heart"
Encore,3/1/15,3/31/15,557,775.4,USD,US,,,,,B00OA9GDDK,,KU,,,,775.4,Will North,The Long Walk Home
Encore,3/1/15,3/31/15,187,260.32,USD,US,,,,,B00OA9GDDK,,KOLL,,,,260.32,Will North,The Long Walk Home
Encore,3/1/15,3/31/15,718,999.53,USD,US,,,,,B00OA9GDDK,,KINDLE,,,,999.53,Will North,The Long Walk Home
Encore,3/1/15,3/31/15,2,2.04,GBP,UK,,,,,B00OA9GDDK,,KINDLE,,,,3.0330108,Will North,The Long Walk Home
Encore,2/1/15,2/28/15,6,8.4,USD,US,,,,,B00TG14YRE,,KU,,,,8.4,A.J. Aalto,Death Rejoices
Encore,2/1/15,2/28/15,5,7,USD,US,,,,,B00TG14YRE,,KINDLE,,,,7,A.J. Aalto,Death Rejoices
Encore,2/1/15,2/28/15,1,1.4,USD,AU,,,,,B00TG14YRE,,KINDLE,,,,1.4,A.J. Aalto,Death Rejoices
Encore,2/1/15,2/28/15,2,2.04,GBP,UK,,,,,B00TG14YRE,,KINDLE,,,,3.1468836,A.J. Aalto,Death Rejoices
Encore,2/1/15,2/28/15,4,5.43,USD,US,,,,,B00OA9GDWG,,KOLL,,,,5.43,A.J. Aalto,Touched
Encore,2/1/15,2/28/15,81,109.95,USD,US,,,,,B00OA9GDWG,,KU,,,,109.95,A.J. Aalto,Touched
Encore,2/1/15,2/28/15,38,51.58,USD,US,,,,,B00OA9GDWG,,KINDLE,,,,51.58,A.J. Aalto,Touched
Encore,2/1/15,2/28/15,1,1.39,USD,CA,,,,,B00OA9GDWG,,KINDLE,,,,1.39,A.J. Aalto,Touched
Encore,2/1/15,2/28/15,2,2.51,USD,AU,,,,,B00OA9GDWG,,KINDLE,,,,2.51,A.J. Aalto,Touched
Encore,2/1/15,2/28/15,4,4.07,GBP,UK,,,,,B00OA9GDWG,,KU,,,,6.2783413,A.J. Aalto,Touched
