Source Table Name,Start Date,End Date,Quantity,Royalty,Currency (use),Country,BN Identifier,epub ISBN,Paperback ISBN,Apple Identifier,ASIN,KDP - Royalty Type,KDP - Transaction Type,List Price [multi-ccy],ISBN Hardcover (use),Unit revenue,Revenue [USD],Title,Author
KDP,5/1/15,5/31/15,4,1.16,GBP,UK,,,,,B00KQ5E6I6,35%,Standard,0.82,,,1.7841264,The Lycan Hunter,Kelsey Jordan
KDP,5/1/15,5/31/15,2,1.08,GBP,UK,,,,,B00KQ5E6I6,70%,Standard,2.12,,,1.6610832,The Lycan Hunter,Kelsey Jordan
KDP,5/1/15,5/31/15,3,2.64899142,GBP,UK,,,,,B00KVT8F7A,N/A,KU/KOLL Units,N/A,,,4.074254764,Arielle Immortal Quickening,Lilian Roberts
KDP,5/1/15,5/31/15,1,0.88299714,GBP,UK,,,,,B00LBBM9UQ,N/A,KU/KOLL Units,N/A,,,1.358084921,The Angela Panther Collection (Books One and Two),Carolyn Ridder Aspenson
KDP,5/1/15,5/31/15,1,0.88299714,GBP,UK,,,,,B00LF14TS2,N/A,KU/KOLL Units,N/A,,,1.358084921,Faking It,Pam McKenna
KDP,5/1/15,5/31/15,1,0.88299714,GBP,UK,,,,,B00LF1VTHQ,N/A,KU/KOLL Units,N/A,,,1.358084921,Photo Play,Pam McKenna
KDP,5/1/15,5/31/15,4,3.53198856,GBP,UK,,,,,B00LTNYID2,N/A,KU/KOLL Units,N/A,,,5.432339685,Arielle Immortal Journey,Lilian Roberts
KDP,5/1/15,5/31/15,1,0.54,GBP,UK,,,,,B00LTNYID2,70% - promo,Kindle Countdown Deals,2.97,,,0.8305416,Arielle Immortal Journey,Lilian Roberts
KDP,5/1/15,5/31/15,7,24.57,GBP,UK,,,,,B00LUVALUC,70%,Standard,5.14,,,37.7896428,The Between Boyfriends Collection,SÃ¡rka-Jonae Miller
KDP,5/1/15,5/31/15,8,7.06397712,GBP,UK,,,,,B00LUVALUC,N/A,KU/KOLL Units,N/A,,,10.86467937,The Between Boyfriends Collection,SÃ¡rka-Jonae Miller
KDP,5/1/15,5/31/15,813,0,GBP,UK,,,,,B00LUVALUC,N/A,Free - Promotion,5.14,,,0,The Between Boyfriends Collection,SÃ¡rka-Jonae Miller
KDP,5/1/15,5/31/15,1,0.88299714,GBP,UK,,,,,B00M0BWB04,N/A,KU/KOLL Units,N/A,,,1.358084921,When Fully Fused,Shari J. Ryan
KDP,5/1/15,5/31/15,1,1.89,GBP,UK,,,,,B00M3AVGDA,70%,Standard,2.74,,,2.9068956,Dangled Carat,Hilary Grossman
KDP,5/1/15,5/31/15,659,191.09,GBP,UK,,,,,B00M7VTWRW,35%,Standard,0.82,,,293.9040636,Harm None,Will North
KDP,5/1/15,5/31/15,26,42.58,GBP,UK,,,,,B00M7VTWRW,70%,Standard,3.76,,,65.4897432,Harm None,Will North
KDP,5/1/15,5/31/15,1,0.29,GBP,UK,,,,,B00MEZ1P80,35%,Standard,0.82,,,0.4460316,How To Un-Marry a Millionaire,Billie Morton
KDP,5/1/15,5/31/15,4,4.52,GBP,UK,,,,,B00MEZ1P80,70%,Standard,1.7,,,6.9519408,How To Un-Marry a Millionaire,Billie Morton
KDP,5/1/15,5/31/15,1,1.13,GBP,UK,,,,,B00MW1BRNY,70%,Standard,1.66,,,1.7379852,The Position,Dahlia Salvatore
KDP,5/1/15,5/31/15,4,5.68,GBP,UK,,,,,B00MX3QNFI,70%,Standard,2.22,,,8.7360672,Spring Shadows,Jennifer Gracen
KDP,5/1/15,5/31/15,125,36.24,GBP,UK,,,,,B00N63NAKK,35%,Standard,0.82,,,55.7385696,Waiting,Bonnie Dodge
KDP,5/1/15,5/31/15,3,5.41,GBP,UK,,,,,B00N63NAKK,70%,Standard,2.69,,,8.3207964,Waiting,Bonnie Dodge
KDP,5/1/15,5/31/15,1,1.52,GBP,UK,,,,,B00N640F1Q,70%,Standard,2.21,,,2.3378208,Flirting With Magick,Leigh Bennett
KDP,5/1/15,5/31/15,1,1.5,GBP,UK,,,,,B00NG5ID4Q,70%,Standard,2.18,,,2.30706,Paper Souls,Allie Burke
KDP,5/1/15,5/31/15,1,1.53,GBP,UK,,,,,B00NUHIN04,70%,Standard,2.15,,,2.3532012,Tripped Up Love,Julie Farley
KDP,5/1/15,5/31/15,1,0.88299714,GBP,UK,,,,,B00NUU4ABM,N/A,KU/KOLL Units,N/A,,,1.358084921,Broken Pieces,Rachel Thompson
KDP,5/1/15,5/31/15,9,7.94697426,GBP,UK,,,,,B00NYO2IQI,N/A,KU/KOLL Units,N/A,,,12.22276429,TAG,Shari J. Ryan
KDP,5/1/15,5/31/15,1,1.69,GBP,UK,,,,,B00O5K8GXO,70%,Standard,2.46,,,2.5992876,Fugitives,Terry Persun
KDP,5/1/15,5/31/15,1,0.88299714,GBP,UK,,,,,B00OAUA5XS,N/A,KU/KOLL Units,N/A,,,1.358084921,That's a Promise,Victoria Klahr
KDP,5/1/15,5/31/15,3,3.39,GBP,UK,,,,,B00OAUXRW4,70%,Standard,1.87,,,5.2139556,The Green Dagger,Kelly Hess
KDP,5/1/15,5/31/15,14,4.06,GBP,UK,,,,,B00OGQII9E,35%,Standard,0.82,,,6.2444424,How do you Know?,Meredith Schorr
KDP,5/1/15,5/31/15,14,14.52,GBP,UK,,,,,B00OGQII9E,70%,Standard,2.01,,,22.3323408,How do you Know?,Meredith Schorr
KDP,5/1/15,5/31/15,2,1.97,GBP,UK,,,,,B00OJQHRHA,70%,Standard,1.66,,,3.0299388,Heart of a Rocky,Kelsey Jordan
KDP,5/1/15,5/31/15,105,148.22,GBP,UK,,,,,B00OL67G1K,70%,Standard,2.22,,,227.9682888,My Fair Lily,Meara Platt
KDP,5/1/15,5/31/15,4,6.76,GBP,UK,,,,,B00OL7XEZQ,70%,Standard,2.48,,,10.3971504,The Old Cape Teapot,Barbara Eppich Struna
KDP,5/1/15,5/31/15,1,1.5,GBP,UK,,,,,B00OMNR6CQ,70%,Standard,2.19,,,2.30706,Is This What I Want?,Patricia Mann
KDP,5/1/15,5/31/15,3,5.28,GBP,UK,,,,,B00OVHXZHI,70%,Standard,2.55,,,8.1208512,The Heiress of Santorini,Angel Sefer
KDP,5/1/15,5/31/15,4,3.53198856,GBP,UK,,,,,B00OVHXZHI,N/A,KU/KOLL Units,N/A,,,5.432339685,The Heiress of Santorini,Angel Sefer
KDP,5/1/15,5/31/15,3,3.39,GBP,UK,,,,,B00P9T8Q3K,70%,Standard,1.66,,,5.2139556,Swimming Home,Ruth Mancini
KDP,5/1/15,5/31/15,1,0.88299714,GBP,UK,,,,,B00P9T8Q3K,N/A,KU/KOLL Units,N/A,,,1.358084921,Swimming Home,Ruth Mancini
KDP,5/1/15,5/31/15,2,1.76599428,GBP,UK,,,,,B00PM6556G,N/A,KU/KOLL Units,N/A,,,2.716169842,The Passion Thief,Anne McCarthy Strauss
KDP,5/1/15,5/31/15,5,7.15,GBP,UK,,,,,B00Q7CP1A4,70%,Standard,2.26,,,10.996986,Dead Girl Walking,Ruth Silver
KDP,5/1/15,5/31/15,1,3.09,GBP,UK,,,,,B00Q7TSV7W,70%,Standard,4.46,,,4.7525436,Ride of Your Life: A Coast-to-Coast Guide to Finding Inner Peace,Ran Zilca
KDP,5/1/15,5/31/15,5,0,GBP,UK,,,,,B00QNM65CQ,N/A,Free - Price Match,2.7,,,0,Orenda,Ruth Silver
KDP,5/1/15,5/31/15,1,1.78,GBP,UK,,,,,B00QS6KDWA,70%,Standard,2.7,,,2.7377112,Blended for Love: A Box-set of Four Full-length Books by Four Best-selling Authors,Shari J. Ryan
KDP,5/1/15,5/31/15,2,2.96,GBP,UK,,,,,B00QVTWR3M,70%,Standard,2.16,,,4.5525984,Rules for the Perpetual Diet: A Novel,K. S. R. Burns
KDP,5/1/15,5/31/15,5,7.1,GBP,UK,,,,,B00R56FJ44,70%,Standard,2.22,,,10.920084,A Shadow in the Flames,Michael G. Munz
KDP,5/1/15,5/31/15,12,12.76,GBP,UK,,,,,B00R56FZNE,70%,Standard,2.19,,,19.6253904,Chasing Ravens,Jessica E. Paige
KDP,5/1/15,5/31/15,1,2.22,GBP,UK,,,,,B00RDK3FA2,70%,Standard,3.22,,,3.4144488,"Last Stop, The Twilight Zone: The Biography of Rod Serling",Joel Engel
KDP,5/1/15,5/31/15,46,13.34,GBP,UK,,,,,B00RPH6TBK,35%,Standard,0.82,,,20.5174536,Summer Champagne,Jennifer Gracen
KDP,5/1/15,5/31/15,2,2.84,GBP,UK,,,,,B00RPH6TBK,70%,Standard,2.14,,,4.3680336,Summer Champagne,Jennifer Gracen
KDP,5/1/15,5/31/15,1,1.9,GBP,UK,,,,,B00RY8P2Y0,70%,Standard,2.78,,,2.922276,Uncharted Territory,Carolyn Ridder Aspenson
KDP,5/1/15,5/31/15,1,1.93,GBP,UK,,,,,B00S7R7BWI,70%,Standard,2.78,,,2.9684172,Broken Places,Rachel Thompson
KDP,5/1/15,5/31/15,27,7.82,GBP,UK,,,,,B00S99Y2DK,35%,Standard,0.82,,,12.0274728,The Frailty of Things,Tamsen Schultz
KDP,5/1/15,5/31/15,1,2,GBP,UK,,,,,B00S99Y2DK,70%,Standard,3.23,,,3.07608,The Frailty of Things,Tamsen Schultz
KDP,5/1/15,5/31/15,1,0.29,GBP,UK,,,,,B00SIQDAX2,35%,Standard,0.82,,,0.4460316,OP-DEC: Operation Deceit,K. Williams
KDP,5/1/15,5/31/15,1,1.11,GBP,UK,,,,,B00SMMH9KM,70%,Standard,1.66,,,1.7072244,The Werewolf of Lisbon,Chico Kidd
KDP,5/1/15,5/31/15,158,224.53,GBP,UK,,,,,B00SZ63OCC,70%,Standard,2.22,,,345.3361212,The Duke Iâ€™m Going to Marry,Meara Platt
KDP,5/1/15,5/31/15,2,0.58,GBP,UK,,,,,B00TE30UHW,35%,Standard,0.82,,,0.8920632,Unblocked - Episode One,Marni Mann
KDP,5/1/15,5/31/15,55,0,GBP,UK,,,,,B00TE30UHW,N/A,Free - Price Match,0.82,,,0,Unblocked - Episode One,Marni Mann
KDP,5/1/15,5/31/15,1,1.9,GBP,UK,,,,,B00TLHCZYW,70%,Standard,2.78,,,2.922276,Duet for Three Hands,Tess Thompson
KDP,5/1/15,5/31/15,5,7.36,GBP,UK,,,,,B00TQ4NA6M,70%,Standard,2.22,,,11.3199744,Kindness Wins,Galit Breen
KDP,5/1/15,5/31/15,2,3.72,GBP,UK,,,,,B00TUP47WI,70%,Standard,2.71,,,5.7215088,A Decent Woman,Eleanor Parker Sapia
KDP,5/1/15,5/31/15,1,1.85,GBP,UK,,,,,B00TWR8F40,70%,Standard,2.7,,,2.845374,MISSION VERITAS,John Murphy
KDP,5/1/15,5/31/15,85,24.64,GBP,UK,,,,,B00U7XTGE6,35%,Standard,0.82,,,37.8973056,The Daring Assignment,Victoria Bright
KDP,5/1/15,5/31/15,1,1.13,GBP,UK,,,,,B00U7XTGE6,70%,Standard,1.66,,,1.7379852,The Daring Assignment,Victoria Bright
KDP,5/1/15,5/31/15,1,0.29,GBP,UK,,,,,B00UB292BK,35%,Standard,0.82,,,0.4460316,Rachel's Folly,Monica Bruno
KDP,5/1/15,5/31/15,5,1.95,GBP,UK,,,,,B00UCHFMOA,35%,Standard,1.11,,,2.999178,Unblocked - Episode Two,Marni Mann
KDP,5/1/15,5/31/15,2,3.38,GBP,UK,,,,,B00UHA1MZU,70%,Standard,2.77,,,5.1985752,A Memory in the Black,Michael G. Munz
KDP,5/1/15,5/31/15,1,0.29,GBP,UK,,,,,B00UJEGWVS,35%,Standard,0.82,,,0.4460316,Nowhere Train,Allie Burke
KDP,5/1/15,5/31/15,1,1.13,GBP,UK,,,,,B00UZC9LSU,70%,Standard,1.66,,,1.7379852,Rock Star's Girl,Jennifer Farwell
KDP,5/1/15,5/31/15,2,1.76599428,GBP,UK,,,,,B00UZGZL44,N/A,KU/KOLL Units,N/A,,,2.716169842,Don't Hit Me!,Vanessa de Largie
KDP,5/1/15,5/31/15,1,1.53,GBP,UK,,,,,B00V49KGU0,70%,Standard,2.22,,,2.3532012,Fall of Knight,Steven Cross
KDP,5/1/15,5/31/15,1,0.29,GBP,UK,,,,,B00V9MOOQE,35%,Standard,0.82,,,0.4460316,Sins,Heather Huffman
KDP,5/1/15,5/31/15,1,1.15,GBP,UK,,,,,B00VKBUF5I,70%,Standard,1.68,,,1.768746,The Opposite of Love,Dahlia Salvatore
KDP,5/1/15,5/31/15,1,1.55,GBP,UK,,,,,B00VMMTWJU,70%,Standard,2.23,,,2.383962,The Author's Guide to Working with Book Bloggers,Barb Drozdowich
KDP,5/1/15,5/31/15,1,1.48,GBP,UK,,,,,B00VR5NNGK,70%,Standard,2.22,,,2.2762992,Three-Year-Olds Are A**holes,Sarah Fader
KDP,5/1/15,5/31/15,1,1.53,GBP,UK,,,,,B00VUA2GQK,70%,Standard,2.22,,,2.3532012,Leaving Eva,Jennifer Sivec
KDP,5/1/15,5/31/15,1,1.53,GBP,UK,,,,,B00VY23DV6,70%,Standard,2.22,,,2.3532012,A Fate Worse Than Death,Jonathan Gould
KDP,5/1/15,5/31/15,0,0,GBP,UK,,,,,B00WAKSJL0,70%,Standard,2.28,,,0,Downcast,Cait Reynolds
KDP,5/1/15,5/31/15,1,2.35,GBP,UK,,,,,B00WB2HJ5O,70%,Standard,3.41,,,3.614394,The Abandoned Pages,Melissa Thayer
KDP,5/1/15,5/31/15,1,1.92,GBP,UK,,,,,B00WJI9HQE,70%,Standard,2.78,,,2.9530368,Mothering Through Bipolar,Rebecca Moore
KDP,5/1/15,5/31/15,1,1.9,GBP,UK,,,,,B00WOP7HXW,70%,Standard,2.78,,,2.922276,Designing Samantha's Love,PJ Fiala
KDP,5/1/15,5/31/15,1,1.13,GBP,UK,,,,,B00WOPKL8U,70%,Standard,1.67,,,1.7379852,Trespass,Mikey Campling
KDP,5/1/15,5/31/15,1,1.48,GBP,UK,,,,,B00WUOEV4U,70%,Standard,2.15,,,2.2762992,Warrant,S.L. Schiefer
KDP,5/1/15,5/31/15,3,2.64899142,GBP,UK,,,,,B00WUOEV4U,N/A,KU/KOLL Units,N/A,,,4.074254764,Warrant,S.L. Schiefer
KDP,5/1/15,5/31/15,1,1.5,GBP,UK,,,,,B00WUUS6DG,70%,Standard,2.19,,,2.30706,Unexpected Chances,A.M. Willard
KDP,5/1/15,5/31/15,1,1.13,GBP,UK,,,,,B00WXS4012,70%,Standard,1.66,,,1.7379852,Alien Love,Stan Schatt
KDP,5/1/15,5/31/15,1,1.13,GBP,UK,,,,,B00WYKHBNI,70%,Standard,1.66,,,1.7379852,Macyn's Letter,S.L. Stacker
KDP,5/1/15,5/31/15,1,1.5,GBP,UK,,,,,B00X0PG1GO,70%,Standard,2.19,,,2.30706,The Broken Road,Melissa Huie
KDP,5/1/15,5/31/15,4,4.52,GBP,UK,,,,,B00X0PRW08,70%,Standard,1.66,,,6.9519408,Netherworld,K.N. Lee
KDP,5/1/15,5/31/15,8,12,GBP,UK,,,,,B00X6259YQ,70%,Standard,2.19,,,18.45648,Stolen Innocence,S.M. Stryker
KDP,5/1/15,5/31/15,1,1.88,GBP,UK,,,,,B00X6KV3MU,70%,Standard,2.74,,,2.8915152,Rydin' the Storm Out,PJ Fiala
KDP,5/1/15,5/31/15,10,8.8299714,GBP,UK,,,,,B00X6KV3MU,N/A,KU/KOLL Units,N/A,,,13.58084921,Rydin' the Storm Out,PJ Fiala
KDP,5/1/15,5/31/15,1,1.5,GBP,UK,,,,,B00X6LA2WG,70%,Standard,2.19,,,2.30706,Midnight,Eve Eschenbacher
KDP,5/1/15,5/31/15,4,1.52,GBP,UK,,,,,B00XKJBRZU,35%,Standard,1.08,,,2.3378208,Unblocked - Episode Three,Marni Mann
KDP,5/1/15,5/31/15,1,1.47,GBP,UK,,,,,B00XKVQ10E,70%,Standard,2.15,,,2.2609188,Collide,J.C. Hannigan
KDP,5/1/15,5/31/15,1,1.13,GBP,UK,,,,,B00XNFQNRI,70%,Standard,1.66,,,1.7379852,Simmering,S.E. Rise
KDP,5/1/15,5/31/15,5,5.65,GBP,UK,,,,,B00Y2A6D8M,70%,Standard,1.66,,,8.689926,Black Horse,Addison Kline
KDP,5/1/15,5/31/15,97,138.63,GBP,UK,,,,,B00Y2EN1XI,70%,Standard,2.12,,,213.2184852,Rules for Reforming a Rake,Meara Platt
KDP,5/1/15,5/31/15,1,1.46,GBP,UK,,,,,B00Y6ZHQ52,70%,Standard,2.12,,,2.2455384,Never Forgotten Love,S.M. Stryker
KDP,5/1/15,5/31/15,1,1.46,GBP,UK,,,,,B00Y74TSXK,70%,Standard,2.12,,,2.2455384,The Choice,Allison J. Kennedy
KDP,5/1/15,5/31/15,2,2.44,GBP,UK,,,,,B00YCHVQAU,70%,Standard,1.77,,,3.7528176,No Rest for the Wicked,Dane Cobain
KDP,5/1/15,5/31/15,1,2.53,EUR,DE,,,,,B00408ASDM,70%,Standard,3.65,,,2.7901852,Invisible Ink,Brian McDonald
KDP,5/1/15,5/31/15,15,26.34,EUR,DE,,,,,B004WDRYVE,70%,Standard,2.56,,,29.0488056,Riversong,Tess Thompson
KDP,5/1/15,5/31/15,1,1.21300889,EUR,DE,,,,,B00947BDKQ,N/A,KU/KOLL Units,N/A,,,1.337754724,Dismantle the Sun,Jim Snowden
KDP,5/1/15,5/31/15,1,4.33,EUR,DE,,,,,B00AAMJOR8,70%,Standard,6.24,,,4.7752972,Ink Spots,Brian McDonald
KDP,5/1/15,5/31/15,6,12.02,EUR,DE,,,,,B00CLDQT2W,70%,Standard,2.94,,,13.2561368,Riverbend,Tess Thompson
KDP,5/1/15,5/31/15,4,7.91,EUR,DE,,,,,B00CY22D84,70%,Standard,2.88,,,8.7234644,Riverstar,Tess Thompson
KDP,5/1/15,5/31/15,2,1.13,EUR,DE,,,,,B00F8KMR8A,70%,Standard,3.27,,,1.2462092,The Dark Light of Day,T.M. Frazier
KDP,5/1/15,5/31/15,1,2.57,EUR,DE,,,,,B00I4XAMB2,70%,Standard,4.01,,,2.8342988,The Girls: Sappho Goes to Hollywood,Diana McLellan
KDP,5/1/15,5/31/15,2,2.42601778,EUR,DE,,,,,B00I9UQE26,N/A,KU/KOLL Units,N/A,,,2.675509448,Arielle Immortal Awakening,Lilian Roberts
KDP,5/1/15,5/31/15,1,1.21300889,EUR,DE,,,,,B00IZNNXAS,N/A,KU/KOLL Units,N/A,,,1.337754724,Arielle Immortal Seduction,Lilian Roberts
KDP,5/1/15,5/31/15,1,0.29,EUR,DE,,,,,B00JBR808W,35%,Standard,0.83,,,0.3198236,Unbreakable Bonds,Carolyn Ridder Aspenson
KDP,5/1/15,5/31/15,1,1.21300889,EUR,DE,,,,,B00KMNG5UY,N/A,KU/KOLL Units,N/A,,,1.337754724,Arielle Immortal Passion,Lilian Roberts
KDP,5/1/15,5/31/15,3,0.87,EUR,DE,,,,,B00KQ5E6I6,35%,Standard,0.83,,,0.9594708,The Lycan Hunter,Kelsey Jordan
KDP,5/1/15,5/31/15,1,2.21,EUR,DE,,,,,B00KQ5E6I6,70%,Standard,3.23,,,2.4372764,The Lycan Hunter,Kelsey Jordan
KDP,5/1/15,5/31/15,1,2.61,EUR,DE,,,,,B00LQU6QV0,70%,Standard,3.82,,,2.8784124,Zeus Is Dead: A Monstrously Inconvenient Adventure,Michael G. Munz
KDP,5/1/15,5/31/15,10,0,EUR,DE,,,,,B00LUVALUC,N/A,Free - Promotion,6.55,,,0,The Between Boyfriends Collection,SÃ¡rka-Jonae Miller
KDP,5/1/15,5/31/15,1,0.29,EUR,DE,,,,,B00M7VTWRW,35%,Standard,0.83,,,0.3198236,Harm None,Will North
KDP,5/1/15,5/31/15,1,2.69,EUR,DE,,,,,B00NUU4ABM,70%,Standard,3.88,,,2.9666396,Broken Pieces,Rachel Thompson
KDP,5/1/15,5/31/15,11,22.95,EUR,DE,,,,,B00OL67G1K,70%,Standard,3.06,,,25.310178,My Fair Lily,Meara Platt
KDP,5/1/15,5/31/15,1,2.18,EUR,DE,,,,,B00Q7CP1A4,70%,Standard,3.17,,,2.4041912,Dead Girl Walking,Ruth Silver
KDP,5/1/15,5/31/15,1,2.68,EUR,DE,,,,,B00QNL6XPQ,70%,Standard,3.99,,,2.9556112,The Gatekeeperâ€™s Forbidden Secret,Penelope A. Brown
KDP,5/1/15,5/31/15,1,0.29,EUR,DE,,,,,B00RPH6TBK,35%,Standard,0.83,,,0.3198236,Summer Champagne,Jennifer Gracen
KDP,5/1/15,5/31/15,1,0.29,EUR,DE,,,,,B00RY8P2Y0,35%,Standard,0.83,,,0.3198236,Uncharted Territory,Carolyn Ridder Aspenson
KDP,5/1/15,5/31/15,1,2.7,EUR,DE,,,,,B00S7R7BWI,70%,Standard,3.88,,,2.977668,Broken Places,Rachel Thompson
KDP,5/1/15,5/31/15,1,0.29,EUR,DE,,,,,B00S99Y2DK,35%,Standard,0.83,,,0.3198236,The Frailty of Things,Tamsen Schultz
KDP,5/1/15,5/31/15,12,24.68,EUR,DE,,,,,B00SZ63OCC,70%,Standard,3.01,,,27.2180912,The Duke Iâ€™m Going to Marry,Meara Platt
KDP,5/1/15,5/31/15,1,0.29,EUR,DE,,,,,B00TE30UHW,35%,Standard,0.82,,,0.3198236,Unblocked - Episode One,Marni Mann
KDP,5/1/15,5/31/15,1,0.29,EUR,DE,,,,,B00U3LVDWU,35%,Standard,0.83,,,0.3198236,Death of a Tango Dancer,Lisa Fernow
KDP,5/1/15,5/31/15,1,0.29,EUR,DE,,,,,B00U7XTGE6,35%,Standard,0.83,,,0.3198236,The Daring Assignment,Victoria Bright
KDP,5/1/15,5/31/15,1,0.29,EUR,DE,,,,,B00UB292BK,35%,Standard,0.83,,,0.3198236,Rachel's Folly,Monica Bruno
KDP,5/1/15,5/31/15,1,0.54,EUR,DE,,,,,B00UCHFMOA,35%,Standard,1.55,,,0.5955336,Unblocked - Episode Two,Marni Mann
KDP,5/1/15,5/31/15,1,1.9,EUR,DE,,,,,B00UZC9LSU,70%,Standard,2.77,,,2.095396,Rock Star's Girl,Jennifer Farwell
KDP,5/1/15,5/31/15,1,2.65,EUR,DE,,,,,B00WOP7HXW,70%,Standard,3.88,,,2.922526,Designing Samantha's Love,PJ Fiala
KDP,5/1/15,5/31/15,1,2.11,EUR,DE,,,,,B00WW7DNGC,70%,Standard,3.08,,,2.3269924,"Blood, Spirit & Bone",Camela Thompson
KDP,5/1/15,5/31/15,1,2.63,EUR,DE,,,,,B00WXU3DAO,70%,Standard,3.86,,,2.9004692,The Vivid Trilogy,Andrea Murray
KDP,5/1/15,5/31/15,1,2.05,EUR,DE,,,,,B00X6LSVIS,70%,Standard,2.99,,,2.260822,Frozen Dreams,Cori Williams
KDP,5/1/15,5/31/15,1,0.52,EUR,DE,,,,,B00XKJBRZU,35%,Standard,1.5,,,0.5734768,Unblocked - Episode Three,Marni Mann
KDP,5/1/15,5/31/15,11,22.55,EUR,DE,,,,,B00Y2EN1XI,70%,Standard,3.01,,,24.869042,Rules for Reforming a Rake,Meara Platt
KDP,5/1/15,5/31/15,2,5.06,EUR,FR,,,,,B00408ASDM,70%,Standard,3.65,,,5.5803704,Invisible Ink,Brian McDonald
KDP,5/1/15,5/31/15,2,0.58,EUR,FR,,,,,B004A14QHI,70%,Standard,3.64,,,0.6396472,The Golden Theme,Brian McDonald
KDP,5/1/15,5/31/15,1,1.21300898,EUR,FR,,,,,B00I9UQE26,N/A,KU/KOLL Units,N/A,,,1.337754824,Arielle Immortal Awakening,Lilian Roberts
KDP,5/1/15,5/31/15,1,1.21300898,EUR,FR,,,,,B00IZNNXAS,N/A,KU/KOLL Units,N/A,,,1.337754824,Arielle Immortal Seduction,Lilian Roberts
KDP,5/1/15,5/31/15,1,1.21300898,EUR,FR,,,,,B00KC5O5HW,N/A,KU/KOLL Units,N/A,,,1.337754824,Between Heartbreak and Happiness,SÃ¡rka-Jonae Miller
KDP,5/1/15,5/31/15,1,0,EUR,FR,,,,,B00LUVALUC,N/A,Free - Promotion,6.56,,,0,The Between Boyfriends Collection,SÃ¡rka-Jonae Miller
KDP,5/1/15,5/31/15,5,1.61,EUR,FR,,,,,B00M7VTWRW,35%,Standard,0.92,,,1.7755724,Harm None,Will North
KDP,5/1/15,5/31/15,1,0.33,EUR,FR,,,,,B00N63NAKK,35%,Standard,0.94,,,0.3639372,Waiting,Bonnie Dodge
KDP,5/1/15,5/31/15,1,2.37,EUR,FR,,,,,B00OL67G1K,70%,Standard,3.45,,,2.6137308,My Fair Lily,Meara Platt
KDP,5/1/15,5/31/15,1,1.21300898,EUR,FR,,,,,B00PLEOTES,N/A,KU/KOLL Units,N/A,,,1.337754824,The Swimming Upstream Collection,Ruth Mancini
KDP,5/1/15,5/31/15,1,2.82,EUR,FR,,,,,B00RB8FLZS,70%,Standard,4.08,,,3.1100088,Bloodletting,William D. Prystauk
KDP,5/1/15,5/31/15,3,6.93,EUR,FR,,,,,B00SZ63OCC,70%,Standard,3.37,,,7.6426812,The Duke Iâ€™m Going to Marry,Meara Platt
KDP,5/1/15,5/31/15,0,0,EUR,FR,,,,,B00TE30UHW,35%,Standard,0.94,,,0,Unblocked - Episode One,Marni Mann
KDP,5/1/15,5/31/15,0,0,EUR,FR,,,,,B00UCHFMOA,35%,Standard,1.74,,,0,Unblocked - Episode Two,Marni Mann
KDP,5/1/15,5/31/15,2,4.5,EUR,FR,,,,,B00Y2EN1XI,70%,Standard,3.31,,,4.96278,Rules for Reforming a Rake,Meara Platt
KDP,5/1/15,5/31/15,4,0,JPY,Japan,,,,,B00LUVALUC,N/A,Free - Promotion,961,,,0,The Between Boyfriends Collection,SÃ¡rka-Jonae Miller
KDP,5/1/15,5/31/15,1,42,JPY,Japan,,,,,B00OGQII9E,35%,Standard,119,,,0.35322,How do you Know?,Meredith Schorr
KDP,5/1/15,5/31/15,1,3.47,CAD,CA,,,,,B00408ASDM,70%,Standard,5,,,2.8862072,Invisible Ink,Brian McDonald
KDP,5/1/15,5/31/15,1,2.76,CAD,CA,,,,,B004A14QHI,70%,Standard,5.48,,,2.2956576,The Golden Theme,Brian McDonald
KDP,5/1/15,5/31/15,1,2.45,CAD,CA,,,,,B004WDRYVE,70%,Standard,3.58,,,2.037812,Riversong,Tess Thompson
KDP,5/1/15,5/31/15,2,5.84,CAD,CA,,,,,B008BW98WA,70%,Standard,4.97,,,4.8574784,The Key to Everything,Alex Kimmell
KDP,5/1/15,5/31/15,1,2.74,CAD,CA,,,,,B008RDGGNM,70%,Standard,4,,,2.2790224,Scars from a Memoir,Marni Mann
KDP,5/1/15,5/31/15,2,3.3551196,CAD,CA,,,,,B00CY22GOU,N/A,KU/KOLL Units,N/A,,,2.790654278,Seductive Shadows,Marni Mann
KDP,5/1/15,5/31/15,1,2.14,CAD,CA,,,,,B00D1VWA4O,70%,Standard,3.14,,,1.7799664,Changeling Eyes,L.A. Catron
KDP,5/1/15,5/31/15,2,0.72,CAD,CA,,,,,B00E220RAK,35%,Standard,1.02,,,0.5988672,"Cold Company (A Marnie Baranuik ""Between the Files"" Story)",A.J. Aalto
KDP,5/1/15,5/31/15,1,0.36,CAD,CA,,,,,B00G17HT6E,35%,Standard,1.02,,,0.2994336,Dirt Nap (A Marnie Baranuik â€œBetween the Filesâ€ù Story),A.J. Aalto
KDP,5/1/15,5/31/15,1,4.28,CAD,CA,,,,,B00G3JI518,70%,Standard,6.21,,,3.5599328,These Sorrows We See (A Windsor Series Novel),Tamsen Schultz
KDP,5/1/15,5/31/15,1,1.6775598,CAD,CA,,,,,B00G4E050G,N/A,KU/KOLL Units,N/A,,,1.395327139,The Shadows Series,Marni Mann
