Source Table Name,Start Date,End Date,Quantity,Royalty,Currency (use),Country,BN Identifier,epub ISBN,Paperback ISBN,Apple Identifier,ASIN,KDP - Royalty Type,KDP - Transaction Type,List Price [multi-ccy],ISBN Hardcover (use),Unit revenue,Revenue [USD],Title,Author
KDP,7/1/15,7/31/15,36,72.68,USD,US,,,,,B012ELLGYQ,70%,Standard,2.99,,,72.68,This Oneâ€™s For You,Brandy Jellum
KDP,7/1/15,7/31/15,10,27.5,USD,US,,,,,B012EMBZ5A,70%,Standard,3.99,,,27.50,The House on Sunset,Lindsay Fischer
KDP,7/1/15,7/31/15,1,0,USD,US,,,,,B012EMBZ5A,70% - promo,Kindle MatchBook,3.99,,,0.00,The House on Sunset,Lindsay Fischer
KDP,7/1/15,7/31/15,1,2.05,USD,US,,,,,B012PG4FQQ,70%,Standard,2.99,,,2.05,Good Intentions,Pembroke Sinclair
KDP,7/1/15,7/31/15,2,5.44,USD,US,,,,,B012PG6BSG,70%,Standard,3.99,,,5.44,The House on Seventh Street,Karen Vorbeck Williams
KDP,7/1/15,7/31/15,19,6.74,USD,US,,,,,B012YMXRJC,35%,Standard,1,,,6.74,Dangerous Concoctions,Victoria Bright
KDP,7/1/15,7/31/15,4,8.72,GBP,UK,,,,,B00408ASDM,70%,Standard,3.14,,,13.61,Invisible Ink,Brian McDonald
KDP,7/1/15,7/31/15,3,4.83,GBP,UK,,,,,B004A14QHI,70%,Standard,3.01,,,7.54,The Golden Theme,Brian McDonald
KDP,7/1/15,7/31/15,1,1.13,GBP,UK,,,,,B004WDRYVE,70%,Standard,1.66,,,1.76,Riversong,Tess Thompson
KDP,7/1/15,7/31/15,33,0,GBP,UK,,,,,B005J6GYIM,N/A,Free - Price Match,1.85,,,0.00,Throwaway,Heather Huffman
KDP,7/1/15,7/31/15,1,1.23,GBP,UK,,,,,B005M780C6,70%,Standard,1.8,,,1.92,Suddenly a Spy,Heather Huffman
KDP,7/1/15,7/31/15,1,1.32,GBP,UK,,,,,B005S19K1G,70%,Standard,1.92,,,2.06,Ties That Bind,Heather Huffman
KDP,7/1/15,7/31/15,1,1.33,GBP,UK,,,,,B006JGFE32,70%,Standard,1.94,,,2.08,Ring of Fire,Heather Huffman
KDP,7/1/15,7/31/15,14,23.24,GBP,UK,,,,,B006OO7L58,70%,Standard,2.42,,,36.26,Memoirs Aren't Fairytales: A Story of Addiction,Marni Mann
KDP,7/1/15,7/31/15,1,2.17,GBP,UK,,,,,B0076OEJP0,70%,Standard,3.16,,,3.39,The Essential Stay-at-Home Mom Manual: How to Have a Wondrous Life Amidst Kids and Chaos,Shannon Hyland-Tassava
KDP,7/1/15,7/31/15,1,1.17,GBP,UK,,,,,B007E5A0SQ,70%,Standard,1.76,,,1.83,"Eat In, Not Out:  The Learn-How-to-Cook Book, Without the Recipes",Melinda Hinson Neely
KDP,7/1/15,7/31/15,5,1.45,GBP,UK,,,,,B007G04KK8,35%,Standard,0.82,,,2.26,Tumbleweed,Heather Huffman
KDP,7/1/15,7/31/15,1,1.24,GBP,UK,,,,,B0085XOV9U,70%,Standard,1.89,,,1.93,Demon Weather: Da Silva Tales (Volume 1),Chico Kidd
KDP,7/1/15,7/31/15,41,11.89,GBP,UK,,,,,B008840PCI,35%,Standard,0.82,,,18.55,How to Market a Book,Lori Culwell
KDP,7/1/15,7/31/15,2,2.7,GBP,UK,,,,,B008840PCI,70%,Standard,2.14,,,4.21,How to Market a Book,Lori Culwell
KDP,7/1/15,7/31/15,2,2.94,GBP,UK,,,,,B008BW98WA,70%,Standard,2.16,,,4.59,The Key to Everything,Alex Kimmell
KDP,7/1/15,7/31/15,6,9.6,GBP,UK,,,,,B008RDGGNM,70%,Standard,2.52,,,14.98,Scars from a Memoir,Marni Mann
KDP,7/1/15,7/31/15,1,1.72,GBP,UK,,,,,B00947BDKQ,70%,Standard,2.52,,,2.68,Dismantle the Sun,Jim Snowden
KDP,7/1/15,7/31/15,2,6.86,GBP,UK,,,,,B00AAMJOR8,70%,Standard,5.01,,,10.70,Ink Spots,Brian McDonald
KDP,7/1/15,7/31/15,1,1.27,GBP,UK,,,,,B00B2DTDLG,70%,Standard,1.85,,,1.98,Freeman - A Novella in Screenplay Form,Brian McDonald
KDP,7/1/15,7/31/15,1,1.35,GBP,UK,,,,,B00BLTV08U,70%,Standard,1.97,,,2.11,"I Kidnap Girls: Stealing from traffickers, restoring their victims",Pamela Ravan-Pyne
KDP,7/1/15,7/31/15,1,1.36,GBP,UK,,,,,B00BR1L8I4,70%,Standard,1.99,,,2.12,Dizzy in Karachi: A Journey to Pakistan,Maliha Masood
KDP,7/1/15,7/31/15,1,1.71,GBP,UK,,,,,B00CLDQT2W,70%,Standard,2.49,,,2.67,Riverbend,Tess Thompson
KDP,7/1/15,7/31/15,16,4.64,GBP,UK,,,,,B00CUETVF4,35%,Standard,0.82,,,7.24,Charis: Journey to Pandora's Jar,Nicole Y. Walters
KDP,7/1/15,7/31/15,2,2.18,GBP,UK,,,,,B00CUETVF4,70%,Standard,1.66,,,3.40,Charis: Journey to Pandora's Jar,Nicole Y. Walters
KDP,7/1/15,7/31/15,1,1.66,GBP,UK,,,,,B00CY22D84,70%,Standard,2.42,,,2.59,Riverstar,Tess Thompson
KDP,7/1/15,7/31/15,2,3.12,GBP,UK,,,,,B00CY22GOU,70%,Standard,2.28,,,4.87,Seductive Shadows,Marni Mann
KDP,7/1/15,7/31/15,401,1.48524927,GBP,UK,,,,,B00CY22GOU,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,2.32,Seductive Shadows,Marni Mann
KDP,7/1/15,7/31/15,1,1.22,GBP,UK,,,,,B00DLTOKYE,70%,Standard,1.81,,,1.90,Fool's Game,Heather Huffman
KDP,7/1/15,7/31/15,1,2.26,GBP,UK,,,,,B00E0NIHBM,70%,Standard,3.3,,,3.53,Dead of Knight,Nicole J. Persun
KDP,7/1/15,7/31/15,11,3.19,GBP,UK,,,,,B00E220RAK,35%,Standard,0.82,,,4.98,"Cold Company (A Marnie Baranuik ""Between the Files"" Story)",A.J. Aalto
KDP,7/1/15,7/31/15,1,0.29,GBP,UK,,,,,B00E67MB5A,35%,Standard,0.82,,,0.45,The Summer of Long Knives,Jim Snowden
KDP,7/1/15,7/31/15,121,0.44816748,GBP,UK,,,,,B00ENIFS8O,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,0.70,Seducer Fey,Cullyn Royson
KDP,7/1/15,7/31/15,327,96.95,GBP,UK,,,,,B00EYMYBXW,35%,Standard,0.84,,,151.27,Just Friends with Benefits,Meredith Schorr
KDP,7/1/15,7/31/15,176,210.7,GBP,UK,,,,,B00EYMYBXW,70%,Standard,1.91,,,328.76,Just Friends with Benefits,Meredith Schorr
KDP,7/1/15,7/31/15,197,57.15,GBP,UK,,,,,B00F8KMR8A,35%,Standard,0.82,,,89.17,The Dark Light of Day,T.M. Frazier
KDP,7/1/15,7/31/15,96,136.52,GBP,UK,,,,,B00F8KMR8A,70%,Standard,2.44,,,213.02,The Dark Light of Day,T.M. Frazier
KDP,7/1/15,7/31/15,1,4.24,GBP,UK,,,,,B00FZ2FI46,70%,Standard,6.09,,,6.62,"Pick Up the Damn Phone! How People, Not Technology, Seal the Deal",Joanne S. Black
KDP,7/1/15,7/31/15,9,2.61,GBP,UK,,,,,B00G042QFC,35%,Standard,0.82,,,4.07,Dancing on the Edge,Kit Bakke
KDP,7/1/15,7/31/15,13,3.77,GBP,UK,,,,,B00G17HT6E,35%,Standard,0.82,,,5.88,Dirt Nap (A Marnie Baranuik â€œBetween the Filesâ€ù Story),A.J. Aalto
KDP,7/1/15,7/31/15,798,2.95568307,GBP,UK,,,,,B00G4E050G,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,4.61,The Shadows Series,Marni Mann
KDP,7/1/15,7/31/15,13,14.43,GBP,UK,,,,,B00G9AWTJU,70%,Standard,2.22,,,22.52,The Old Cape House,Barbara Eppich Struna
KDP,7/1/15,7/31/15,1,3.79,GBP,UK,,,,,B00H4EICT6,70%,Standard,5.55,,,5.91,The River Valley Trilogy,Tess Thompson
KDP,7/1/15,7/31/15,9,10.17,GBP,UK,,,,,B00HAHFDO4,70%,Standard,1.66,,,15.87,Swimming Upstream,Ruth Mancini
KDP,7/1/15,7/31/15,426,1.57784584,GBP,UK,,,,,B00HAHFDO4,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,2.46,Swimming Upstream,Ruth Mancini
KDP,7/1/15,7/31/15,224,64.93,GBP,UK,,,,,B00HRCI56K,35%,Standard,0.82,,,101.31,Seasons' End,Will North
KDP,7/1/15,7/31/15,2,4.22,GBP,UK,,,,,B00HRCI56K,70%,Standard,3.3,,,6.58,Seasons' End,Will North
KDP,7/1/15,7/31/15,7,10.78,GBP,UK,,,,,B00I4XAMB2,70%,Standard,3.19,,,16.82,The Girls: Sappho Goes to Hollywood,Diana McLellan
KDP,7/1/15,7/31/15,2751,10.18932847,GBP,UK,,,,,B00I9UQE26,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,15.90,Arielle Immortal Awakening,Lilian Roberts
KDP,7/1/15,7/31/15,1,1.16,GBP,UK,,,,,B00II40EFG,70%,Standard,1.78,,,1.81,Zips Goes Wandering,Chris Marsh
KDP,7/1/15,7/31/15,1,1.31,GBP,UK,,,,,B00IPL70NG,70%,Standard,1.91,,,2.04,Hard Justice,Mike McNeff
KDP,7/1/15,7/31/15,1,1.88,GBP,UK,,,,,B00IZNNXAS,70%,Standard,2.74,,,2.93,Arielle Immortal Seduction,Lilian Roberts
KDP,7/1/15,7/31/15,1799,6.66325044,GBP,UK,,,,,B00IZNNXAS,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,10.40,Arielle Immortal Seduction,Lilian Roberts
KDP,7/1/15,7/31/15,244,0.90374269,GBP,UK,,,,,B00J6ELEX8,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,1.41,Is This All There Is?,Patricia Mann
KDP,7/1/15,7/31/15,257,0.95189291,GBP,UK,,,,,B00JG8TRGA,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,1.49,Pulled Within,Marni Mann
KDP,7/1/15,7/31/15,1,1.6,GBP,UK,,,,,B00JYYMPG0,70%,Standard,2.33,,,2.50,Violet Midnight,Allie Burke
KDP,7/1/15,7/31/15,1,1.22,GBP,UK,,,,,B00K08T30U,70%,Standard,1.78,,,1.90,In Starlight,February Grace
KDP,7/1/15,7/31/15,27,38.07,GBP,UK,,,,,B00K397URO,70%,Standard,2.45,,,59.40,Last Impressions,A.J. Aalto
KDP,7/1/15,7/31/15,34,42.69,GBP,UK,,,,,B00K398816,70%,Standard,1.84,,,66.61,Fissure Free,Shari J. Ryan
KDP,7/1/15,7/31/15,4298,15.91920534,GBP,UK,,,,,B00K398816,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,24.84,Fissure Free,Shari J. Ryan
KDP,7/1/15,7/31/15,2,2.94,GBP,UK,,,,,B00K6PQW9M,70%,Standard,2.15,,,4.59,Deadly Secrets,Angel Sefer
KDP,7/1/15,7/31/15,1,1.5,GBP,UK,,,,,B00K7MET62,70%,Standard,2.19,,,2.34,Winter Hopes,Jennifer Gracen
KDP,7/1/15,7/31/15,379,1.40376426,GBP,UK,,,,,B00KC5O5HW,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,2.19,Between Heartbreak and Happiness,SÃ¡rka-Jonae Miller
KDP,7/1/15,7/31/15,280,0,GBP,UK,,,,,B00KC5O5HW,N/A,Free - Promotion,2.28,,,0.00,Between Heartbreak and Happiness,SÃ¡rka-Jonae Miller
KDP,7/1/15,7/31/15,1,1.88,GBP,UK,,,,,B00KMNG5UY,70%,Standard,2.74,,,2.93,Arielle Immortal Passion,Lilian Roberts
KDP,7/1/15,7/31/15,1105,4.09276917,GBP,UK,,,,,B00KMNG5UY,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,6.39,Arielle Immortal Passion,Lilian Roberts
KDP,7/1/15,7/31/15,2,2.24,GBP,UK,,,,,B00KQ5E6I6,70%,Standard,2.12,,,3.50,The Lycan Hunter,Kelsey Jordan
KDP,7/1/15,7/31/15,689,2.55196195,GBP,UK,,,,,B00KVT8F7A,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,3.98,Arielle Immortal Quickening,Lilian Roberts
KDP,7/1/15,7/31/15,2,3.8,GBP,UK,,,,,B00LQU6QV0,70%,Standard,2.8,,,5.93,Zeus Is Dead: A Monstrously Inconvenient Adventure,Michael G. Munz
KDP,7/1/15,7/31/15,1151,4.26314689,GBP,UK,,,,,B00LTNYID2,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,6.65,Arielle Immortal Journey,Lilian Roberts
KDP,7/1/15,7/31/15,519,1.92230515,GBP,UK,,,,,B00LUVALUC,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,3.00,The Between Boyfriends Collection,SÃ¡rka-Jonae Miller
KDP,7/1/15,7/31/15,25,31.44,GBP,UK,,,,,B00M0BWB04,70%,Standard,1.84,,,49.06,When Fully Fused,Shari J. Ryan
KDP,7/1/15,7/31/15,2518,9.32632828,GBP,UK,,,,,B00M0BWB04,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,14.55,When Fully Fused,Shari J. Ryan
KDP,7/1/15,7/31/15,34,87.54,GBP,UK,,,,,B00M7VTWRW,70%,Standard,3.78,,,136.59,Harm None,Will North
KDP,7/1/15,7/31/15,2,2.94,GBP,UK,,,,,B00MX3QNFI,70%,Standard,2.22,,,4.59,Spring Shadows,Jennifer Gracen
KDP,7/1/15,7/31/15,1,1.46,GBP,UK,,,,,B00N63NAKK,70%,Standard,2.13,,,2.28,Waiting,Bonnie Dodge
KDP,7/1/15,7/31/15,6,9.12,GBP,UK,,,,,B00N640F1Q,70%,Standard,2.21,,,14.23,Flirting With Magick,Leigh Bennett
KDP,7/1/15,7/31/15,6202,22.9713614,GBP,UK,,,,,B00N640F1Q,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,35.84,Flirting With Magick,Leigh Bennett
KDP,7/1/15,7/31/15,94,51.7,GBP,UK,,,,,B00N640F1Q,70% - promo,Kindle Countdown Deals,2.21,,,80.67,Flirting With Magick,Leigh Bennett
KDP,7/1/15,7/31/15,1,1.5,GBP,UK,,,,,B00NG5ID4Q,70%,Standard,2.18,,,2.34,Paper Souls,Allie Burke
KDP,7/1/15,7/31/15,975,3.61126691,GBP,UK,,,,,B00NSD10UA,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,5.63,Arielle Immortal Fury,Lilian Roberts
KDP,7/1/15,7/31/15,889,3.29273466,GBP,UK,,,,,B00NUHIN04,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,5.14,Tripped Up Love,Julie Farley
KDP,7/1/15,7/31/15,132,0.48890998,GBP,UK,,,,,B00NUU4ABM,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,0.76,Broken Pieces,Rachel Thompson
KDP,7/1/15,7/31/15,166,0.61484134,GBP,UK,,,,,B00NY5WE0W,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,0.96,Visiting Lilly,Toni Allen
KDP,7/1/15,7/31/15,1,1.45,GBP,UK,,,,,B00NYO2IQI,70%,Standard,2.12,,,2.26,TAG,Shari J. Ryan
KDP,7/1/15,7/31/15,2,2.5,GBP,UK,,,,,B00O17NPNM,70%,Standard,1.84,,,3.90,My Kaleidoscope,Shari J. Ryan
KDP,7/1/15,7/31/15,1,1.69,GBP,UK,,,,,B00O5J3QV2,70%,Standard,2.46,,,2.64,All The Pretty Bones,Camela Thompson
KDP,7/1/15,7/31/15,2,2.38,GBP,UK,,,,,B00OAUXRW4,70%,Standard,1.87,,,3.71,The Green Dagger,Kelly Hess
KDP,7/1/15,7/31/15,286,1.05930496,GBP,UK,,,,,B00OCZDN3U,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,1.65,The New Ever After,Julie Farley
KDP,7/1/15,7/31/15,17,23.97,GBP,UK,,,,,B00OGQII9E,70%,Standard,2.13,,,37.40,How Do You Know?,Meredith Schorr
KDP,7/1/15,7/31/15,1,1.13,GBP,UK,,,,,B00OJQHRHA,70%,Standard,1.66,,,1.76,Heart of a Rocky,Kelsey Jordan
KDP,7/1/15,7/31/15,59,83.04,GBP,UK,,,,,B00OL67G1K,70%,Standard,2.22,,,129.57,My Fair Lily,Meara Platt
KDP,7/1/15,7/31/15,2,2.82,GBP,UK,,,,,B00OL7XEZQ,70%,Standard,2.48,,,4.40,The Old Cape Teapot,Barbara Eppich Struna
KDP,7/1/15,7/31/15,265,0.98152384,GBP,UK,,,,,B00OMNR6CQ,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,1.53,Is This What I Want?,Patricia Mann
KDP,7/1/15,7/31/15,3,5.28,GBP,UK,,,,,B00OVHXZHI,70%,Standard,2.55,,,8.24,The Heiress of Santorini,Angel Sefer
KDP,7/1/15,7/31/15,312,1.15560541,GBP,UK,,,,,B00OVHXZHI,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,1.80,The Heiress of Santorini,Angel Sefer
KDP,7/1/15,7/31/15,2,2.26,GBP,UK,,,,,B00P9T8Q3K,70%,Standard,1.66,,,3.53,Swimming Home,Ruth Mancini
KDP,7/1/15,7/31/15,432,1.60006903,GBP,UK,,,,,B00P9T8Q3K,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,2.50,Swimming Home,Ruth Mancini
KDP,7/1/15,7/31/15,62,0,GBP,UK,,,,,B00P9T8Q3K,N/A,Free - Promotion,1.66,,,0.00,Swimming Home,Ruth Mancini
KDP,7/1/15,7/31/15,283,1.04819337,GBP,UK,,,,,B00PGSM1IA,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,1.64,Another Tomorrow,Julie Farley
KDP,7/1/15,7/31/15,24,0,GBP,UK,,,,,B00PGSM1IA,N/A,Free - Promotion,2.18,,,0.00,Another Tomorrow,Julie Farley
KDP,7/1/15,7/31/15,1,1.44,GBP,UK,,,,,B00PM6556G,70%,Standard,2.11,,,2.25,The Passion Thief,Anne McCarthy Strauss
KDP,7/1/15,7/31/15,917,3.39644281,GBP,UK,,,,,B00PM6556G,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,5.30,The Passion Thief,Anne McCarthy Strauss
KDP,7/1/15,7/31/15,1,0.29,GBP,UK,,,,,B00PRCXHCY,35%,Standard,0.82,,,0.45,Ghosts,Heather Huffman
KDP,7/1/15,7/31/15,368,0,GBP,UK,,,,,B00Q7CP1A4,N/A,Free - Price Match,2.29,,,0.00,Dead Girl Walking,Ruth Silver
KDP,7/1/15,7/31/15,5,5.7,GBP,UK,,,,,B00Q7DEMKI,70%,Standard,1.66,,,8.89,Misadventures of Princess Sydney,Chris Minich
KDP,7/1/15,7/31/15,1,0.29,GBP,UK,,,,,B00QNL6XPQ,35%,Standard,0.82,,,0.45,The Gatekeeperâ€™s Forbidden Secret,Penelope A. Brown
KDP,7/1/15,7/31/15,1,1.48,GBP,UK,,,,,B00QVTWR3M,70%,Standard,2.18,,,2.31,The Paris Effect,K. S. R. Burns
KDP,7/1/15,7/31/15,1,1.42,GBP,UK,,,,,B00R56FJ44,70%,Standard,2.22,,,2.22,A Shadow in the Flames,Michael G. Munz
KDP,7/1/15,7/31/15,2,2.86,GBP,UK,,,,,B00R56FZNE,70%,Standard,2.19,,,4.46,Chasing Ravens,Jessica E. Paige
KDP,7/1/15,7/31/15,1,1.13,GBP,UK,,,,,B00R7GHNS2,70%,Standard,1.66,,,1.76,If I Say No,Brandy Jellum
KDP,7/1/15,7/31/15,2,4.44,GBP,UK,,,,,B00RDK3FA2,70%,Standard,3.22,,,6.93,"Last Stop, The Twilight Zone: The Biography of Rod Serling",Joel Engel
KDP,7/1/15,7/31/15,3,4.26,GBP,UK,,,,,B00RPH6TBK,70%,Standard,2.15,,,6.65,Summer Champagne,Jennifer Gracen
KDP,7/1/15,7/31/15,1,1.93,GBP,UK,,,,,B00S7R7BWI,70%,Standard,2.78,,,3.01,Broken Places,Rachel Thompson
KDP,7/1/15,7/31/15,9,0,GBP,UK,,,,,B00S7R7BWI,N/A,Free - Promotion,2.78,,,0.00,Broken Places,Rachel Thompson
KDP,7/1/15,7/31/15,2,2.22,GBP,UK,,,,,B00SMMH9KM,70%,Standard,1.66,,,3.46,The Werewolf of Lisbon,Chico Kidd
KDP,7/1/15,7/31/15,1,0.29,GBP,UK,,,,,B00SZ63OCC,35%,Standard,0.82,,,0.45,The Duke Iâ€™m Going to Marry,Meara Platt
KDP,7/1/15,7/31/15,74,104.92,GBP,UK,,,,,B00SZ63OCC,70%,Standard,2.13,,,163.71,The Duke Iâ€™m Going to Marry,Meara Platt
KDP,7/1/15,7/31/15,35,0,GBP,UK,,,,,B00TE30UHW,N/A,Free - Price Match,0.82,,,0.00,Unblocked - Episode One,Marni Mann
KDP,7/1/15,7/31/15,1,1.88,GBP,UK,,,,,B00THULZM6,70%,Standard,2.72,,,2.93,Arielle Immortal Struggle,Lilian Roberts
KDP,7/1/15,7/31/15,766,2.83715944,GBP,UK,,,,,B00THULZM6,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,4.43,Arielle Immortal Struggle,Lilian Roberts
KDP,7/1/15,7/31/15,36,0,GBP,UK,,,,,B00THULZM6,N/A,Free - Promotion,2.72,,,0.00,Arielle Immortal Struggle,Lilian Roberts
KDP,7/1/15,7/31/15,3,3.21,GBP,UK,,,,,B00TQ4NA6M,70%,Standard,1.65,,,5.01,Kindness Wins,Galit Breen
KDP,7/1/15,7/31/15,1,1.85,GBP,UK,,,,,B00TWR8F40,70%,Standard,2.7,,,2.89,MISSION VERITAS,John Murphy
KDP,7/1/15,7/31/15,1,1.11,GBP,UK,,,,,B00U05YLOG,70%,Standard,1.66,,,1.73,That's a Lie,Victoria Klahr
KDP,7/1/15,7/31/15,1,0.29,GBP,UK,,,,,B00U3LVDWU,35%,Standard,0.82,,,0.45,Death of a Tango Dancer,Lisa Fernow
KDP,7/1/15,7/31/15,7,2.03,GBP,UK,,,,,B00UCHFMOA,35%,Standard,0.82,,,3.17,Unblocked - Episode Two,Marni Mann
KDP,7/1/15,7/31/15,1,1.96,GBP,UK,,,,,B00UZGZL44,70%,Standard,2.82,,,3.06,Don't Hit Me!,Vanessa de Largie
KDP,7/1/15,7/31/15,5,9.6,GBP,UK,,,,,B00V5GRW9K,70%,Standard,2.78,,,14.98,Forget Me Knot,Ruth Silver
KDP,7/1/15,7/31/15,3,4.65,GBP,UK,,,,,B00WAKSJL0,70%,Standard,2.28,,,7.26,Downcast,Cait Reynolds
KDP,7/1/15,7/31/15,3,0.87,GBP,UK,,,,,B00WO1BIFE,35%,Standard,0.82,,,1.36,A Thirty-Something Girl,Lisa M. Gott
KDP,7/1/15,7/31/15,4,1.16,GBP,UK,,,,,B00WOM8NWY,35%,Standard,0.82,,,1.81,Red Nights,Shari J. Ryan
KDP,7/1/15,7/31/15,-1,-1.53,GBP,UK,,,,,B00WOM8NWY,70%,Standard,2.22,,,-2.39,Red Nights,Shari J. Ryan
KDP,7/1/15,7/31/15,11,3.19,GBP,UK,,,,,B00WOP7HXW,35%,Standard,0.82,,,4.98,Designing Samantha's Love,PJ Fiala
KDP,7/1/15,7/31/15,1,1.14,GBP,UK,,,,,B00WTNVXMA,70%,Standard,1.66,,,1.78,Walk on the Wild Side; The Reinvention of Violet Monte,Suzie Jay
KDP,7/1/15,7/31/15,5,7.4,GBP,UK,,,,,B00WUOEV4U,70%,Standard,2.15,,,11.55,Warrant,S.L. Schiefer
KDP,7/1/15,7/31/15,1,1.49,GBP,UK,,,,,B00WW7DNGC,70%,Standard,2.19,,,2.32,"Blood, Spirit & Bone",Camela Thompson
KDP,7/1/15,7/31/15,143,41.46,GBP,UK,,,,,B00WXS4012,35%,Standard,0.82,,,64.69,Alien Love,Stan Schatt
KDP,7/1/15,7/31/15,103,116.3,GBP,UK,,,,,B00WXS4012,70%,Standard,1.66,,,181.47,Alien Love,Stan Schatt
KDP,7/1/15,7/31/15,87,25.23,GBP,UK,,,,,B00X0PG1GO,35%,Standard,0.82,,,39.37,The Broken Road,Melissa Huie
KDP,7/1/15,7/31/15,5,7.15,GBP,UK,,,,,B00X0PG1GO,70%,Standard,2.14,,,11.16,The Broken Road,Melissa Huie
KDP,7/1/15,7/31/15,1,2.28,GBP,UK,,,,,B00X4JTOYM,70%,Standard,3.3,,,3.56,Sandcastle and Other Stories â€” The Complete Edition,Justin Bog
KDP,7/1/15,7/31/15,2,3,GBP,UK,,,,,B00X6259YQ,70%,Standard,2.19,,,4.68,Stolen Innocence,S.M. Stryker
KDP,7/1/15,7/31/15,853,3.15939557,GBP,UK,,,,,B00X6KV3MU,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,4.93,Rydin' the Storm Out,PJ Fiala
KDP,7/1/15,7/31/15,2,2.98,GBP,UK,,,,,B00X90741G,70%,Standard,2.19,,,4.65,The Reaper's Daughter,KM Randall
KDP,7/1/15,7/31/15,6,1.74,GBP,UK,,,,,B00XKJBRZU,35%,Standard,0.82,,,2.71,Unblocked - Episode Three,Marni Mann
KDP,7/1/15,7/31/15,1,1.47,GBP,UK,,,,,B00XKVQ10E,70%,Standard,2.15,,,2.29,Collide,J.C. Hannigan
KDP,7/1/15,7/31/15,1,1.13,GBP,UK,,,,,B00XMNYKGM,70%,Standard,1.66,,,1.76,Wishing Cross Station,February Grace
KDP,7/1/15,7/31/15,1,1.13,GBP,UK,,,,,B00XNFQNRI,70%,Standard,1.66,,,1.76,Simmering,S.E. Rise
KDP,7/1/15,7/31/15,7,0,GBP,UK,,,,,B00XO2X07G,N/A,Free - Promotion,2.64,,,0.00,8 To Lose The Weight,Carolyn Ridder Aspenson
KDP,7/1/15,7/31/15,16,36.48,GBP,UK,,,,,B00Y1NZLRY,70%,Standard,3.64,,,56.92,Too Clever by Half,Will North
KDP,7/1/15,7/31/15,93,26.96,GBP,UK,,,,,B00Y2A6D8M,35%,Standard,0.82,,,42.07,Black Horse,Addison Kline
KDP,7/1/15,7/31/15,104,148.68,GBP,UK,,,,,B00Y2EN1XI,70%,Standard,2.12,,,231.99,Rules for Reforming a Rake,Meara Platt
KDP,7/1/15,7/31/15,11,3.19,GBP,UK,,,,,B00Y6ZHQ52,35%,Standard,0.82,,,4.98,Never Forgotten Love,S.M. Stryker
KDP,7/1/15,7/31/15,1,1.46,GBP,UK,,,,,B00Y6ZHQ52,70%,Standard,2.12,,,2.28,Never Forgotten Love,S.M. Stryker
KDP,7/1/15,7/31/15,3,3.66,GBP,UK,,,,,B00YCHVQAU,70%,Standard,1.77,,,5.71,No Rest for the Wicked,Dane Cobain
KDP,7/1/15,7/31/15,1,0.29,GBP,UK,,,,,B00YFPO9US,35%,Standard,0.82,,,0.45,Path to Mental Health Wellness,Rebecca Moore
KDP,7/1/15,7/31/15,345,1.27783291,GBP,UK,,,,,B00YT8F838,N/A,Kindle Edition Normalized Pages (KENP) Read,N/A,,,1.99,Guessing at Normal,Gail Ward Olmsted
KDP,7/1/15,7/31/15,1,1.13,GBP,UK,,,,,B00YTQCG94,70%,Standard,1.66,,,1.76,Forbidden Darkness,Alec John Belle
KDP,7/1/15,7/31/15,5,5.62,GBP,UK,,,,,B00YV1GLNY,70%,Standard,1.65,,,8.77,The Right Kind of Love,Kennedy Kelly
KDP,7/1/15,7/31/15,2,2.96,GBP,UK,,,,,B00YYBV8H0,70%,Standard,2.18,,,4.62,First of Spring,Kelsey Jordan
