Source Table Name,Start Date,End Date,Quantity,Revenue [multi-ccy],Currency (use),Country,BN Identifier,epub ISBN,Paperback ISBN,Apple Identifier,ASIN,KDP - Royalty Type, KDP - Transaction Type,List Price [multi-ccy],ISBN Hardcover (use),Unit revenue,Revenue [USD],Title,Author,Imprint,Sale Date
Nook,5/1/15,5/31/15,1,2.59,USD,US,2940148596806,9781620152638,,,,,,3.99,,2.59,2.59,The Old Cape House,,Booktrope,5/9/15
Nook,5/1/15,5/31/15,1,1.94,USD,US,2940148416265,9781620150177,,,,,,2.99,,1.94,1.94,The Witness Tree,,Libertary,5/9/15
Nook,5/1/15,5/31/15,1,3.24,USD,US,2940148711827,9781620152737,,,,,,4.99,,3.24,3.24,These Sorrows We See (A Windsor Series Novel),,Booktrope,5/9/15
Nook,5/1/15,5/31/15,1,0.4,USD,US,2940150272798,9781620157015,,,,,,0.99,,0.4,0.4,Unblocked - Episode One,,Entice by Booktrope,5/9/15
Nook,5/1/15,5/31/15,1,0.8,USD,US,2940151520911,9781620157909,,,,,,1.99,,0.8,0.8,Unblocked - Episode Two,,Entice by Booktrope,5/9/15
Nook,5/1/15,5/31/15,1,2.59,USD,US,2940151558600,9781620158661,,,,,,3.99,,2.59,2.59,Unexpected Chances,,Booktrope,5/9/15
Nook,5/1/15,5/31/15,1,3.24,USD,US,2940149440115,9781620153147,,,,,,4.99,,3.24,3.24,What Echoes Render,,Booktrope,5/9/15
Nook,5/1/15,5/31/15,1,2.59,USD,US,2940151442589,9781620159668,,,,,,3.99,,2.59,2.59,Awake,,Booktrope,5/10/15
Nook,5/1/15,5/31/15,1,3.24,USD,US,2940149744619,9781620154748,,,,,,4.99,,3.24,3.24,Dangled Carat,,Booktrope,5/10/15
Nook,5/1/15,5/31/15,1,0.4,USD,US,2940149321407,9781620154205,,,,,,0.99,,0.4,0.4,Deadly Secrets,,Booktrope,5/10/15
Nook,5/1/15,5/31/15,2,6.48,USD,US,2940150100022,9781620157404,,,,,,4.99,,3.24,6.48,Duet for Three Hands,,Booktrope,5/10/15
Nook,5/1/15,5/31/15,1,0.4,USD,US,2940151520973,9781620159293,,,,,,0.99,,0.4,0.4,Sins,,Booktrope Editions,5/10/15
