Source Table Name,Start Date,End Date,Quantity,Revenue [multi-ccy],Currency (use),Country,BN Identifier,epub ISBN,Paperback ISBN,Apple Identifier,ASIN,KDP - Royalty Type,KDP - Transaction Type,List Price [multi-ccy],ISBN Hardcover (use),Unit revenue,Revenue [USD],Title,Author,Imprint
iTunes,7/1/15,7/31/15,1,2.54,AUD,AU,,9781620154700,,894711760,,,,3.99,,,1.85,Blue Midnight,Tess Thompson,
iTunes,7/1/15,7/31/15,3,7.62,AUD,AU,,9781620157329,,972960554,,,,3.99,,,5.56,The Daring Assignment,Victoria Bright,
iTunes,7/1/15,7/31/15,1,3.81,AUD,AU,,9781620155141,,904532227,,,,5.99,,,2.78,Our Second Chance,C.D. Taylor,
iTunes,7/1/15,7/31/15,1,0.63,AUD,AU,,9781620159293,,980489152,,,,0.99,,,0.46,Sins,Heather Huffman,
iTunes,7/1/15,7/31/15,2,3.8,AUD,AU,,9781620151228,,680187496,,,,2.99,,,2.77,A Sliver of Hope,Karla J. Nellenbach,
iTunes,7/1/15,7/31/15,1,3.18,AUD,AU,,9781620156315,,941335873,,,,4.99,,,2.32,Left to Chance,C.D. Taylor,
iTunes,7/1/15,7/31/15,1,3.81,AUD,AU,,9781620158159,,991484268,,,,5.99,,,2.78,Stolen Innocence,S.M. Stryker,
iTunes,7/1/15,7/31/15,1,0.63,AUD,AU,,9781620156087,,947175435,,,,0.99,,,0.46,How Do You Know?,Meredith Schorr,
iTunes,7/1/15,7/31/15,1,3.81,AUD,AU,,9781620153109,,898159866,,,,5.99,,,2.78,Magnus Opum,Jonathan Gould,
iTunes,7/1/15,7/31/15,1,4.45,AUD,AU,,9781620154168,,898564978,,,,6.99,,,3.24,Zeus is Dead,Michael G. Munz,
iTunes,7/1/15,7/31/15,1,3.81,AUD,AU,,9781620158593,,1008154608,,,,5.99,,,2.78,Forget Me Knot,Ruth Silver,
